Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Cost Amount,Quantity on Hand
979,979-Xperia Z3V 4G LTE Cell Phone   Black (Verizon Wireless),Mobiles,Smart Phones,Verizon,Sony,Xperia Z3V 4G LTE Cell Phone   Black (Verizon Wireless),SP9666779436,445.5,2.458619048,1
980,980-Galaxy S6 edge 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP3917358784,62.5,51.630792105,2
982,982-Appliques & Patches,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Appliques & Patches,HC5630969659,729.0,9.735003539,1
983,983-Art & Craft Paint,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art & Craft Paint,HC4856623519,99.0,12.37751583,1
984,984-Art Brushes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Art Brushes,HC3957617529,603.0,150.415655985,1
985,985-Art Fixatives,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art Fixatives,HC1358714425,288.0,211.189173842,3
986,986-Art Ink,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art Ink,HC2215135400,1060.0,160.344775595,1
987,987-Auto Racing Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Auto Racing Autographed Paraphernalia,HC1208581652,2062.5,595.366754086,1
988,988-Auto Racing Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Auto Racing Fan Accessories,HC2336819470,115.0,279.798642407,2
989,989-Baseball & Softball Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Baseball & Softball Autographed Paraphernalia,HC4277572821,167.5,167.39172278,3
990,990-Baseball & Softball Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Baseball & Softball Fan Accessories,HC2841542711,99.0,18.51229112,1
991,991-Basketball Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Basketball Autographed Paraphernalia,HC9342615295,115.0,301.873221992,3
992,992-Basketball Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Basketball Fan Accessories,HC3974325191,241.0,141.880869788,2
1000,1000-Batting & Stuffing,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Batting & Stuffing,HC6441952197,246.0,6.045325451,1
1001,1001-Beads,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Beads,HC7972145497,288.0,95.368381274,3
1002,1002-Beer Pong Tables,Arts & Entertainment,Party & Celebration,Party Supplies,Drinking Games,Beer Pong Tables,PC7475661923,855.0,116.430940895,1
1004,1004-Bows & Yo-Yos,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Bows & Yo-Yos,HC2374146805,487.5,5.12420777,1
1005,1005-Boxing Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Boxing Autographed Paraphernalia,HC6046203161,440.5,5.254913771,1
1012,1012-Brayer Rollers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Brayer Rollers,HC2078913437,283.0,212.714426351,2
1013,1013-Buttons & Snaps,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Buttons & Snaps,HC3488222417,109.5,157.837032465,3
1015,1015-Cardstock & Scrapbooking Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Cardstock & Scrapbooking Paper,HC6948298929,340.5,112.078844595,1
1016,1016-Ceramic & Pottery Glazes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Ceramic & Pottery Glazes,HC2160398770,414.0,96.151197474,1
1024,1024-Clasps & Hooks,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Clasps & Hooks,HC3810606695,340.5,511.808130711,2
1026,1026-Clay & Modeling Dough,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Clay & Modeling Dough,HC6517560146,115.0,380.235579553,2
1027,1027-Construction Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Construction Paper,HC7187893553,183.0,366.799264833,3
1028,1028-Craft & Office Glue,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft & Office Glue,HC6140719289,288.0,152.322872169,2
1029,1029-Craft & Office Scissors,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft & Office Scissors,HC1479181229,57.0,69.994465026,3
1030,1030-Craft Cutters & Embossers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Cutters & Embossers,HC7474496764,199.0,242.540597667,2
1031,1031-Craft Dyes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Dyes,HC1948484057,57.0,86.911355631,3
1032,1032-Craft Foam & Styrofoam,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Foam & Styrofoam,HC3226867631,1023.0,206.855224727,1
1033,1033-Craft Foil,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Foil,HC3311564260,2734.5,336.195341393,1
1034,1034-Craft Knives,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Knives,HC1385091835,109.5,82.13638121,2
1035,1035-Craft Magnets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Magnets,HC1513331514,592.5,153.054875611,1
1036,1036-Craft Pipe Cleaners,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Pipe Cleaners,HC3931129776,503.5,161.209968533,2
1037,1037-Craft Scoring Tools,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Scoring Tools,HC7886651664,970.5,247.615482079,1
1038,1038-Craft Wood & Shapes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Wood & Shapes,HC2308089338,246.0,109.833388433,2
1039,1039-Crafting Canvas,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Crafting Canvas,HC4474716304,109.5,179.014016554,3
1040,1040-Crochet Hooks,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Crochet Hooks,HC1201788492,529.5,209.30289001,2
1041,1041-Decorative Stamps,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Decorative Stamps,HC6632396314,225.0,358.647376979,3
1042,1042-Decorative Stickers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Decorative Stickers,HC6055976446,241.0,116.655096976,2
1043,1043-Decorative Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Decorative Tape,HC1270605257,634.5,283.737596525,3
1044,1044-Drafting Compasses,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Drafting Compasses,HC9830879186,592.5,397.297391892,2
1045,1045-Drawing & Painting Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Drawing & Painting Paper,HC4764827900,2603.5,307.64572233,1
1049,1049-Elastic,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Elastic,HC5226160252,109.5,99.413831757,3
1051,1051-Embossing Heat Tools,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Embossing Heat Tools,HC8317976686,172.5,256.551461599,3
1052,1052-Embossing Pens & Styluses,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Embossing Pens & Styluses,HC4431110608,162.0,488.846338417,2
1053,1053-Eyelets & Grommets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Eyelets & Grommets,HC3021566355,57.0,85.116139752,3
1054,1054-Fabric,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Fabric,HC1827321585,1054.5,126.621718356,1
1055,1055-Feathers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Feathers,HC4388140285,514.0,374.620674984,3
1056,1056-Felting Needles & Machines,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Felting Needles & Machines,HC8205920582,1054.5,761.594563723,2
1057,1057-Fiber Cards & Brushes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Fiber Cards & Brushes,HC6542158422,267.0,101.704478346,3
1058,1058-Filling Pellets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Filling Pellets,HC3683174636,582.0,143.217784202,1
1060,1060-Floral Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Floral Tape,HC7006058600,99.0,60.697442954,2
1061,1061-Floral Wire,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Floral Wire,HC4383470299,115.0,379.920477526,3
1066,1066-Football Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Football Autographed Paraphernalia,HC5578098309,109.5,374.483302413,2
1067,1067-Football Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Football Fan Accessories,HC3079017892,356.5,241.187221171,3
1068,1068-Fusible Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Fusible Tape,HC2309050740,1138.5,241.672557143,1
1025,1025-Claves & Castanets,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Claves & Castanets,HC9297875981,304.0,49.672006306,3
1059,1059-Finger & Hand Cymbals,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Finger & Hand Cymbals,HC1473954319,1737.0,1335.323832465,3
1079,1079-Hand Bells & Chimes,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Hand Bells & Chimes,HC5854209003,120.0,134.772347024,3
1080,1080-Hand Drums,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Hand Drums,HC2005759678,319.5,23.030062298,2
1081,1081-Hand Looms,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Hand Looms,HC1023674913,283.0,220.426976062,3
1084,1084-Hand Spindles,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Hand Spindles,HC5090410699,561.0,190.872836438,2
1085,1085-Hand-Sewing Needles,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Hand-Sewing Needles,HC6911654900,435.0,319.995985119,3
981,981-Acoustic Guitar Pickups,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Acoustic Guitar Pickups,HC3770468069,115.0,164.863001376,3
993,993-Bass Drum Beaters,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Bass Drum Beaters,HC5468610853,356.5,81.288106419,3
994,994-Bassoon Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Care & Cleaning,HC1179353852,183.0,80.224074638,2
995,995-Bassoon Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Cases & Gigbags,HC8661049025,487.5,14.04888162,1
996,996-Bassoon Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Parts,HC4386962585,99.0,13.00049001,1
997,997-Bassoon Reeds,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Reeds,HC1721418979,5779.5,40.658075129,1
998,998-Bassoon Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Stands,HC2842945378,120.0,171.799814286,2
999,999-Bassoon Straps & Supports,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Straps & Supports,HC7747474340,871.0,6.734082183,1
1003,1003-Bow Rosin,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Bow Rosin,HC1723752697,304.0,51.903341442,3
1006,1006-Brass Instrument Care Kits,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Care Kits,HC9536050659,146.5,6.631781886,1
1007,1007-Brass Instrument Cleaners & Sanitizers,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Cleaners & Sanitizers,HC8930175482,267.0,25.668688932,1
1008,1008-Brass Instrument Cleaning Tools,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Cleaning Tools,HC4674590031,120.0,160.007173512,2
1009,1009-Brass Instrument Guards,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Guards,HC6169592087,52.0,26.227975234,3
1010,1010-Brass Instrument Lubricants,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Lubricants,HC5456113652,214.5,43.308499687,2
1011,1011-Brass Instrument Polishing Cloths,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Polishing Cloths,HC1296757542,540.0,179.278720536,3
1014,1014-Capos,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Capos,HC9156693361,115.0,68.225683961,2
1017,1017-Clarinet Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Care & Cleaning,HC8328902708,246.0,20.333341578,1
1018,1018-Clarinet Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Cases & Gigbags,HC8843517195,99.0,147.368288932,2
1019,1019-Clarinet Ligatures & Caps,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Ligatures & Caps,HC3252929019,214.5,37.230722177,3
1020,1020-Clarinet Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Parts,HC9239712941,267.0,29.928289994,1
1021,1021-Clarinet Pegs & Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Pegs & Stands,HC7080476008,267.0,26.105257457,1
1022,1022-Clarinet Reeds,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Reeds,HC1059793092,172.5,203.648901657,2
1023,1023-Clarinet Straps & Supports,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Straps & Supports,HC7110906334,115.0,164.833313031,3
1046,1046-Drum Kit Mounting Hardware,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Kit Mounting Hardware,HC6633628225,146.5,18.21678232,1
1047,1047-Drum Pedals,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Pedals,HC8645474261,241.0,52.855944876,3
1048,1048-Drum Stick & Brush Bags & Holders,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Stick & Brush Bags & Holders,HC9714985654,172.5,214.549268372,2
1050,1050-Electric Guitar Pickups,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Electric Guitar Pickups,HC3450869418,808.0,266.441201673,2
1062,1062-Flute Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Care & Cleaning,HC6736899214,57.0,86.29807093,2
1063,1063-Flute Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Cases & Gigbags,HC7349157203,151.5,32.782025949,3
1064,1064-Flute Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Parts,HC5478193644,120.0,155.493615179,2
1065,1065-Flute Pegs & Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Pegs & Stands,HC9826408166,571.5,132.591328837,3
1069,1069-Guitar Cases & Gig Bags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Cases & Gig Bags,HC5444670737,288.0,310.505383261,3
1070,1070-Guitar Fittings & Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Fittings & Parts,HC9945453033,246.0,32.245719659,1
1071,1071-Guitar Humidifiers,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Humidifiers,HC4259508923,52.0,28.928227188,3
1072,1072-Guitar Picks,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Picks,HC2651582384,151.5,19.014138224,1
1073,1073-Guitar Slides,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Slides,HC1045298145,283.0,99.733257553,3
1074,1074-Guitar Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Stands,HC6604564740,162.0,228.661730285,2
1075,1075-Guitar Straps,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Straps,HC7284838026,57.0,128.559820335,3
1076,1076-Guitar String Winders,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar String Winders,HC7671301987,571.5,170.367783181,2
1077,1077-Guitar Strings,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Strings,HC8123629837,178.0,126.049561455,3
1078,1078-Guitar Tuning Pegs,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Tuning Pegs,HC9170286471,109.5,25.255815903,2
1082,1082-Hand Percussion Bags & Cases,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Hand Percussion Bags & Cases,HC2100727835,1201.5,178.566758012,2
1083,1083-Hand Percussion Stands & Mounts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Hand Percussion Stands & Mounts,HC9052289713,839.5,1167.850471751,3
1086,1086-Harmonica Cases,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Harmonica Cases,HC8677964849,624.0,144.40488076,2
1087,1087-Harmonica Holders,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Harmonica Holders,HC1203263241,1075.5,1429.858114809,3
1088,1088-Hockey Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Hockey Autographed Paraphernalia,HC4687408381,519.0,102.52893721,1
1089,1089-Hockey Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Hockey Fan Accessories,HC2292737798,251.5,279.839491747,3
1090,1090-Hook and Loop Fasteners,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Hook and Loop Fasteners,HC5061322434,3049.5,498.818041088,1
1091,1091-Ink Pads,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Ink Pads,HC1152771719,214.5,206.297597925,3
1092,1092-Interfacing,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Interfacing,HC8275380974,52.0,20.801557481,2
1093,1093-Jewelry & Beading Cord,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Jewelry & Beading Cord,HC5801524181,162.0,84.269297732,3
1094,1094-Jewelry & Beading Wire,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Jewelry & Beading Wire,HC2407254924,183.0,219.550808382,2
1095,1095-Jewelry Findings,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Jewelry Findings,HC1066817727,57.0,83.3064713,3
1096,1096-Knitting Needles,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Knitting Needles,HC4022921832,398.5,931.465428748,2
