Store Key,Product Key,Adjustment Date,Adjustment Quantity,Adjustment Reason
858,333,2024-03-30,7,Cycle Count Correction
945,944,2023-07-23,-1,Damage
12,864,2021-09-09,-12,Damage
115,296,2022-01-12,-6,Damage
784,700,2024-11-24,-5,Theft
523,623,2022-05-19,-4,Damage
409,364,2023-02-21,-7,Damage
758,553,2022-08-05,-8,Damage
661,743,2024-12-13,-5,Damage
440,837,2023-03-19,-5,Theft
525,187,2022-12-12,-8,Damage
925,631,2025-06-26,-12,Damage
502,543,2022-02-05,-8,Theft
247,475,2021-11-23,-11,Expiration
661,206,2022-05-08,-12,Cycle Count Correction
768,891,2023-12-30,-5,Theft
893,522,2025-05-20,-6,Damage
613,363,2022-11-23,-14,Damage
417,288,2024-04-25,-3,Damage
241,682,2022-05-16,-10,Expiration
523,1000,2022-11-16,-11,Damage
960,859,2023-12-11,-5,Theft
200,813,2022-08-13,-6,Damage
908,371,2022-03-16,-7,Cycle Count Correction
647,133,2025-03-02,-7,Theft
869,221,2022-03-21,-9,Theft
858,786,2023-09-06,-5,Other
973,249,2022-10-20,-7,Theft
250,455,2022-10-07,-8,Damage
417,655,2024-08-06,-6,Theft
981,417,2022-04-06,-14,Theft
544,437,2022-03-16,-14,Other
341,63,2025-04-04,-13,Damage
332,154,2024-12-24,6,Cycle Count Correction
870,647,2025-10-04,-14,Theft
491,199,2021-08-20,-1,Damage
625,1060,2025-01-01,-6,Damage
417,931,2021-11-06,-13,Damage
56,461,2025-02-25,-9,Theft
170,894,2025-05-27,-1,Damage
464,867,2023-11-15,-14,Theft
502,780,2025-05-14,-7,Theft
908,887,2025-03-17,-13,Damage
9999,58,2025-07-04,-6,Damage
763,1025,2023-12-21,-4,Theft
713,315,2022-12-04,-8,Other
6,463,2022-07-14,-7,Damage
285,530,2024-12-22,-13,Damage
404,327,2024-01-27,-5,Expiration
717,637,2022-03-28,-3,Expiration
367,997,2022-12-01,-4,Damage
200,392,2024-10-06,-11,Theft
108,667,2024-06-03,-14,Expiration
16,1075,2025-04-16,-14,Expiration
909,985,2025-07-16,-12,Damage
164,723,2024-04-12,-13,Theft
443,633,2022-09-28,-7,Theft
885,144,2022-05-23,-5,Damage
84,903,2022-01-23,3,Cycle Count Correction
870,711,2023-07-16,-9,Theft
21,56,2023-02-24,-10,Cycle Count Correction
241,518,2023-07-07,-12,Theft
725,977,2022-08-09,-3,Other
199,149,2024-03-24,-8,Expiration
806,198,2021-08-29,-1,Expiration
305,1059,2025-08-02,-12,Theft
24,680,2023-12-06,11,Cycle Count Correction
16,352,2022-11-19,-2,Cycle Count Correction
561,158,2024-07-23,-13,Theft
34,34,2025-06-03,-14,Cycle Count Correction
288,157,2022-01-25,9,Cycle Count Correction
33,124,2022-07-04,-6,Theft
334,73,2024-02-22,-14,Theft
647,126,2022-03-11,-4,Damage
129,435,2023-08-30,-11,Damage
360,287,2022-02-22,13,Cycle Count Correction
27,1026,2025-04-18,-14,Expiration
58,617,2022-12-18,-9,Theft
359,936,2024-05-29,-3,Theft
367,531,2023-10-14,-8,Cycle Count Correction
523,259,2024-05-27,-2,Theft
893,963,2022-07-05,-6,Cycle Count Correction
269,945,2023-01-26,-8,Damage
455,28,2024-01-02,-3,Expiration
367,944,2024-05-25,-7,Theft
576,140,2025-03-11,-11,Damage
945,208,2024-12-01,-3,Expiration
149,802,2024-03-06,-3,Theft
438,938,2025-05-14,-13,Theft
603,363,2022-07-13,-10,Damage
184,1074,2024-02-11,-5,Theft
36,509,2022-01-17,-1,Theft
288,762,2022-05-06,-7,Expiration
591,404,2024-09-15,-13,Theft
450,87,2021-10-06,-10,Theft
450,501,2024-04-24,-11,Expiration
102,549,2022-12-20,-3,Theft
288,191,2024-12-03,-11,Theft
355,93,2022-06-08,-6,Damage
33,309,2025-06-05,-7,Expiration
177,360,2023-08-05,-14,Theft
784,95,2022-11-04,-12,Expiration
70,335,2023-04-11,-14,Damage
705,3,2022-04-04,-6,Other
869,61,2024-11-22,-14,Damage
402,880,2022-04-23,-1,Expiration
557,449,2025-04-08,-8,Damage
192,518,2023-10-29,-9,Cycle Count Correction
945,446,2025-09-10,-11,Expiration
16,217,2022-09-08,-8,Theft
911,452,2025-02-16,9,Cycle Count Correction
866,796,2023-10-11,-8,Expiration
270,201,2021-11-16,-7,Theft
799,432,2023-03-04,-5,Theft
318,150,2025-10-09,-1,Damage
960,744,2025-04-10,-3,Damage
932,140,2022-12-25,-11,Theft
6,437,2024-04-11,-2,Theft
763,597,2023-01-26,-14,Damage
610,116,2024-05-13,-7,Expiration
902,779,2024-01-26,-7,Cycle Count Correction
766,210,2025-01-28,-13,Cycle Count Correction
400,775,2021-10-28,-4,Damage
953,563,2024-10-30,-2,Theft
115,296,2025-07-25,-6,Damage
177,755,2025-04-29,-13,Damage
734,1078,2024-11-11,-14,Theft
440,45,2025-07-30,-8,Damage
932,1061,2024-01-01,-11,Theft
813,60,2023-01-16,-13,Damage
641,805,2024-05-22,-3,Damage
436,863,2022-07-24,-13,Theft
438,611,2022-02-16,-1,Cycle Count Correction
164,3,2021-12-22,-13,Other
809,646,2022-09-10,-2,Damage
687,683,2025-08-29,-13,Theft
440,1056,2025-07-31,-10,Theft
966,151,2022-11-23,-12,Cycle Count Correction
831,262,2024-03-15,-9,Expiration
814,1003,2024-08-10,-2,Theft
874,985,2023-09-05,-3,Expiration
324,763,2022-12-24,7,Cycle Count Correction
768,55,2023-06-20,7,Cycle Count Correction
603,264,2025-01-20,5,Cycle Count Correction
531,58,2023-03-15,-6,Theft
400,1018,2023-03-29,-12,Theft
972,335,2022-07-06,-11,Theft
178,94,2022-08-10,-4,Theft
118,633,2024-12-24,5,Cycle Count Correction
561,935,2024-08-06,-2,Expiration
327,708,2024-07-03,-14,Damage
296,245,2023-07-26,-10,Damage
922,292,2022-02-24,-11,Cycle Count Correction
815,501,2023-12-07,-9,Expiration
58,665,2021-12-29,-8,Theft
911,722,2024-09-29,-10,Theft
831,695,2025-09-21,-7,Cycle Count Correction
932,696,2025-03-03,-3,Theft
115,120,2024-03-12,-1,Cycle Count Correction
912,327,2025-07-06,-6,Theft
555,376,2024-07-19,-11,Other
981,803,2025-05-23,-5,Theft
617,698,2021-08-23,-4,Theft
129,179,2022-09-23,-11,Theft
911,430,2025-06-04,-4,Damage
895,973,2024-03-17,-11,Expiration
821,606,2023-06-22,-2,Expiration
443,505,2022-07-17,-14,Damage
888,247,2024-11-11,-13,Theft
973,357,2024-03-18,-3,Theft
334,1087,2024-01-14,-9,Damage
801,305,2023-02-04,-6,Theft
657,353,2025-04-15,-10,Expiration
170,917,2022-09-10,-6,Expiration
809,956,2024-04-08,-2,Cycle Count Correction
473,961,2023-01-22,-12,Theft
611,9,2024-07-15,-9,Damage
170,96,2022-10-20,-3,Theft
71,93,2024-08-28,-14,Theft
758,462,2023-03-12,-8,Theft
661,419,2022-01-08,-6,Damage
182,748,2024-08-01,-4,Theft
674,669,2022-04-29,-11,Expiration
799,259,2021-11-20,-9,Theft
39,791,2023-06-14,-14,Damage
24,528,2025-08-31,-10,Theft
182,490,2024-06-18,-8,Cycle Count Correction
821,1090,2021-12-23,-3,Cycle Count Correction
84,300,2023-09-12,-9,Expiration
575,666,2022-11-10,-10,Expiration
973,28,2022-01-17,-1,Expiration
992,780,2023-11-17,-6,Theft
557,163,2023-08-26,-12,Theft
814,226,2021-09-07,-8,Damage
617,29,2025-10-17,-3,Expiration
973,213,2024-12-03,-2,Theft
523,538,2023-02-23,-13,Theft
972,984,2023-04-22,-7,Theft
355,516,2024-07-11,-13,Other
806,408,2025-09-22,-1,Damage
115,141,2024-10-25,-1,Damage
89,1075,2024-07-18,-14,Theft
571,886,2023-12-13,-10,Other
296,782,2023-08-02,-3,Theft
436,244,2022-10-06,6,Cycle Count Correction
911,948,2025-09-27,-4,Theft
882,168,2025-06-29,-8,Damage
71,688,2023-03-03,-7,Other
972,514,2025-07-27,-2,Theft
425,880,2024-03-21,-13,Damage
544,368,2022-09-23,-9,Theft
960,415,2023-12-08,-10,Other
115,662,2025-03-01,-7,Cycle Count Correction
531,688,2024-12-23,-3,Damage
642,10,2022-06-09,-9,Other
209,1069,2024-01-26,-3,Theft
603,254,2023-07-02,-12,Theft
182,644,2023-01-01,-5,Cycle Count Correction
642,812,2023-06-25,-7,Other
537,768,2025-06-14,-10,Damage
788,88,2022-09-25,-3,Expiration
149,50,2025-09-01,-8,Other
178,373,2022-05-31,-8,Theft
184,527,2025-10-08,-7,Theft
858,171,2022-04-04,-9,Damage
981,632,2023-09-02,-9,Theft
508,763,2021-11-21,-5,Theft
318,961,2022-10-30,-4,Damage
440,111,2024-04-06,-11,Damage
359,775,2024-10-20,-8,Expiration
584,220,2025-01-29,-3,Damage
926,481,2022-02-23,-9,Theft
367,174,2022-11-27,-7,Theft
898,356,2022-06-14,-4,Damage
815,708,2025-07-16,-14,Damage
178,477,2022-03-29,-2,Expiration
770,260,2022-06-26,-2,Damage
9999,790,2025-06-29,-2,Theft
326,712,2023-04-22,-10,Theft
204,867,2023-04-30,-11,Theft
36,687,2021-08-23,-7,Theft
795,633,2025-02-10,-3,Damage
209,652,2023-03-26,-2,Cycle Count Correction
314,1007,2023-05-03,-9,Theft
725,414,2022-01-06,-1,Damage
192,624,2023-09-16,-11,Damage
34,791,2024-01-28,-7,Theft
576,179,2022-04-10,-14,Theft
440,290,2022-12-31,-6,Cycle Count Correction
538,441,2024-07-12,-3,Theft
544,424,2023-01-05,-5,Other
974,942,2022-09-21,-7,Theft
630,189,2024-12-19,-7,Expiration
296,372,2022-07-11,-13,Theft
6,888,2025-08-14,-9,Damage
882,289,2023-02-22,-3,Expiration
129,886,2022-07-07,-10,Expiration
576,394,2024-09-12,-13,Expiration
974,79,2022-11-26,-2,Damage
649,26,2024-04-19,-11,Other
603,357,2022-10-29,-4,Expiration
925,260,2022-06-24,-13,Other
809,768,2022-04-11,-5,Theft
661,938,2022-08-06,-4,Damage
425,867,2021-08-27,12,Cycle Count Correction
625,839,2025-04-21,-3,Theft
852,975,2024-03-16,14,Cycle Count Correction
617,26,2025-01-02,-6,Damage
818,626,2025-03-31,-2,Damage
909,390,2024-08-11,-3,Damage
795,582,2022-12-14,-1,Expiration
302,880,2024-07-21,-7,Expiration
847,601,2024-07-24,-11,Theft
885,439,2024-02-01,-4,Expiration
443,362,2023-05-07,-6,Expiration
491,797,2025-02-25,-3,Theft
360,979,2024-01-30,-6,Damage
12,807,2021-08-19,-9,Damage
717,900,2023-08-09,-12,Theft
19,810,2024-07-28,-6,Theft
885,112,2023-06-04,-13,Cycle Count Correction
324,250,2022-08-24,-2,Expiration
578,475,2025-09-15,-7,Other
89,896,2024-03-19,-10,Expiration
6,226,2023-07-08,-3,Theft
949,523,2024-03-27,11,Cycle Count Correction
285,315,2021-10-04,-6,Theft
367,919,2024-03-20,-12,Expiration
247,634,2023-05-16,-8,Theft
360,602,2023-02-27,-5,Other
402,57,2022-06-22,-10,Damage
942,1065,2022-12-07,-5,Theft
314,890,2023-12-03,-12,Damage
615,429,2023-09-09,-3,Damage
464,629,2023-04-12,-13,Cycle Count Correction
531,18,2023-02-19,-3,Theft
425,459,2023-06-13,-3,Theft
557,880,2023-08-05,-11,Cycle Count Correction
305,609,2024-08-25,-6,Damage
911,930,2022-05-19,-6,Damage
603,724,2024-03-28,-8,Theft
555,354,2025-06-30,-5,Cycle Count Correction
502,273,2024-08-26,-5,Expiration
270,805,2022-11-12,-12,Theft
584,214,2024-11-20,-8,Expiration
409,419,2022-11-17,-2,Damage
200,954,2022-04-01,-8,Theft
870,637,2025-03-23,-12,Theft
550,820,2023-07-05,-4,Damage
108,886,2024-10-12,-5,Theft
108,929,2024-05-31,-1,Theft
33,656,2022-10-17,-11,Cycle Count Correction
473,890,2022-09-18,-2,Expiration
557,485,2024-07-12,-4,Expiration
288,777,2022-06-02,-2,Theft
67,475,2025-09-03,5,Cycle Count Correction
375,647,2023-11-13,-8,Damage
575,565,2025-04-14,-3,Theft
89,75,2024-06-01,-1,Expiration
889,279,2024-09-20,-1,Expiration
316,490,2022-11-29,-5,Theft
555,506,2022-09-08,-7,Expiration
979,746,2022-02-14,-11,Theft
305,79,2023-10-28,-12,Theft
550,636,2024-07-26,-14,Expiration
464,280,2021-10-18,-1,Expiration
324,286,2022-01-02,-5,Theft
108,757,2024-05-01,-8,Damage
818,232,2022-04-08,-11,Theft
895,408,2023-04-11,-7,Other
960,467,2022-11-18,-6,Damage
926,925,2024-10-25,-14,Theft
972,601,2024-08-09,-6,Theft
885,964,2023-08-01,-4,Damage
334,1054,2023-11-13,-13,Theft
557,136,2023-04-04,-10,Cycle Count Correction
36,198,2025-05-18,-12,Cycle Count Correction
814,105,2025-07-28,10,Cycle Count Correction
527,770,2024-06-22,-9,Theft
912,864,2024-10-17,-1,Theft
888,379,2025-04-03,-14,Damage
200,346,2023-10-05,-5,Expiration
16,922,2025-05-27,-2,Cycle Count Correction
661,7,2024-06-27,-8,Expiration
617,573,2025-06-15,-11,Damage
932,960,2024-12-08,-14,Damage
670,839,2025-09-13,-6,Theft
502,466,2021-09-21,-8,Theft
204,51,2024-03-03,-14,Theft
288,120,2022-07-06,-3,Theft
725,1011,2024-11-23,-8,Damage
713,784,2022-11-14,-9,Expiration
641,498,2024-06-18,-1,Cycle Count Correction
584,432,2023-11-15,-1,Damage
814,989,2023-04-17,-3,Damage
33,436,2022-06-01,-10,Expiration
67,506,2023-04-05,-14,Theft
531,528,2021-10-29,-4,Damage
613,460,2024-02-15,-3,Theft
974,749,2024-05-17,-10,Theft
108,28,2024-04-12,-14,Theft
305,336,2024-06-28,3,Cycle Count Correction
34,355,2025-08-25,-6,Expiration
149,1000,2022-06-25,-4,Damage
617,351,2023-01-06,-14,Theft
500,825,2022-10-01,-9,Damage
687,75,2025-09-09,-8,Theft
895,1069,2021-12-26,-7,Theft
70,372,2025-09-02,10,Cycle Count Correction
508,305,2024-11-06,-10,Cycle Count Correction
908,520,2023-04-27,-12,Theft
267,341,2023-09-25,-3,Damage
33,647,2022-05-02,-12,Theft
303,444,2024-03-19,-8,Theft
36,451,2023-01-09,-11,Theft
893,217,2021-11-29,-3,Theft
438,806,2024-04-02,-12,Theft
332,952,2025-04-15,-12,Other
932,1002,2023-06-30,-6,Damage
795,1081,2025-02-02,-1,Damage
8,897,2022-08-06,-7,Theft
285,739,2023-01-26,1,Cycle Count Correction
375,221,2025-06-03,-7,Expiration
942,682,2023-06-20,-14,Other
83,706,2023-02-22,-3,Damage
502,406,2025-10-15,-4,Expiration
908,202,2025-01-11,-8,Damage
866,354,2021-10-25,-8,Theft
269,613,2024-11-01,-12,Expiration
360,229,2024-04-06,-9,Damage
594,531,2024-02-11,11,Cycle Count Correction
674,184,2022-04-03,-1,Cycle Count Correction
847,390,2023-10-04,-4,Damage
56,255,2022-05-06,-11,Expiration
657,350,2024-12-31,8,Cycle Count Correction
508,582,2025-09-10,-9,Expiration
170,35,2025-03-21,-5,Damage
909,197,2023-08-07,-14,Theft
108,502,2023-10-02,-7,Damage
254,181,2024-08-02,-12,Expiration
409,858,2024-02-15,-10,Damage
949,261,2023-01-21,-13,Theft
400,641,2023-07-24,-3,Expiration
149,44,2022-10-18,-8,Theft
979,96,2025-05-26,-13,Theft
84,934,2024-06-26,-4,Theft
525,981,2024-11-10,12,Cycle Count Correction
303,430,2024-05-20,-2,Cycle Count Correction
438,750,2023-12-04,-1,Theft
305,54,2024-10-30,-12,Other
909,1050,2022-12-01,-11,Theft
269,361,2024-12-17,-7,Damage
567,516,2022-12-01,-7,Expiration
591,301,2023-07-21,-11,Theft
527,601,2022-04-18,-13,Theft
39,48,2025-04-03,-8,Expiration
464,108,2025-03-24,-2,Damage
603,519,2025-03-16,-9,Expiration
874,449,2022-01-13,-6,Theft
610,108,2022-02-10,-3,Expiration
402,600,2024-02-03,9,Cycle Count Correction
6,182,2022-07-02,-14,Theft
874,381,2023-08-23,-2,Cycle Count Correction
523,645,2021-09-29,-13,Theft
502,776,2023-05-17,-1,Theft
192,640,2022-02-26,-5,Damage
555,68,2023-04-15,-13,Damage
641,947,2025-08-20,-1,Expiration
227,122,2022-03-04,-5,Theft
400,753,2022-06-28,-6,Theft
34,323,2025-01-25,-9,Damage
436,445,2025-01-09,-2,Cycle Count Correction
557,836,2021-10-23,-14,Theft
888,183,2022-05-17,-2,Cycle Count Correction
247,945,2024-01-28,-2,Damage
594,709,2024-05-12,-12,Cycle Count Correction
770,768,2022-11-26,8,Cycle Count Correction
845,903,2024-08-06,6,Cycle Count Correction
885,75,2022-08-05,-6,Other
657,456,2025-10-17,-5,Damage
316,1027,2023-09-26,-7,Theft
809,98,2025-01-22,-3,Expiration
12,916,2022-09-15,-2,Damage
177,1017,2024-02-03,-4,Damage
334,469,2023-08-08,-12,Theft
199,661,2021-08-19,10,Cycle Count Correction
768,890,2023-06-30,-4,Expiration
888,585,2024-05-10,-6,Cycle Count Correction
845,464,2024-10-16,-10,Theft
641,946,2025-05-29,-1,Damage
809,1036,2022-01-29,-8,Other
318,354,2024-01-03,-13,Damage
222,859,2022-11-14,-1,Expiration
222,782,2024-06-14,-8,Theft
118,776,2023-12-08,-9,Damage
795,596,2024-04-06,-2,Damage
201,100,2023-06-26,7,Cycle Count Correction
227,791,2022-08-14,-1,Damage
538,417,2025-03-14,-2,Theft
115,336,2023-04-11,-9,Cycle Count Correction
324,303,2022-02-26,-10,Theft
979,720,2022-12-03,-14,Damage
36,6,2021-09-25,7,Cycle Count Correction
129,48,2024-09-25,-10,Theft
893,398,2021-11-06,-6,Damage
227,615,2025-07-22,-5,Theft
303,133,2025-04-15,-1,Theft
12,528,2022-02-08,-8,Theft
584,1059,2022-11-11,-4,Other
302,902,2023-09-20,5,Cycle Count Correction
984,857,2024-07-14,-6,Other
39,995,2025-08-05,-8,Expiration
50,436,2022-08-12,9,Cycle Count Correction
473,419,2025-09-01,-9,Theft
164,641,2023-02-26,-12,Other
404,809,2021-11-05,-11,Theft
984,784,2025-06-10,-10,Other
790,507,2024-06-10,-7,Cycle Count Correction
56,78,2023-11-30,2,Cycle Count Correction
33,968,2024-04-09,-11,Expiration
16,31,2024-05-22,-1,Cycle Count Correction
734,301,2021-12-16,-2,Damage
96,73,2023-08-20,-2,Theft
649,893,2025-09-01,-12,Damage
122,976,2025-07-03,-4,Other
819,552,2024-03-18,-8,Theft
500,84,2025-02-15,-11,Other
250,721,2022-12-12,-10,Damage
908,222,2024-06-23,-9,Expiration
818,373,2023-07-30,-14,Damage
8,542,2025-07-28,-2,Cycle Count Correction
12,824,2021-11-03,-8,Damage
33,803,2024-11-06,-4,Cycle Count Correction
981,880,2022-01-03,-14,Expiration
925,737,2025-01-06,-10,Theft
661,113,2021-09-03,-3,Damage
129,767,2024-02-21,-9,Damage
885,973,2024-08-05,-14,Theft
21,583,2024-03-02,-1,Expiration
33,976,2022-12-04,-4,Damage
893,451,2025-08-19,-9,Theft
538,283,2021-11-02,-5,Theft
241,641,2022-11-23,-3,Damage
979,293,2024-06-29,-1,Damage
591,338,2023-07-21,-3,Theft
809,272,2023-01-28,-14,Expiration
192,792,2025-03-18,-1,Theft
270,540,2024-04-01,-11,Theft
39,348,2024-03-22,-13,Other
241,854,2022-06-21,-1,Theft
705,592,2022-04-04,-11,Damage
36,1093,2021-11-03,-6,Theft
610,780,2025-03-26,-12,Theft
115,717,2022-06-08,-5,Theft
845,255,2025-05-13,-11,Theft
316,662,2025-09-20,-7,Damage
70,1050,2022-08-15,-12,Theft
591,171,2022-04-27,-1,Expiration
296,758,2023-06-01,-7,Theft
788,592,2022-12-19,-6,Theft
164,574,2022-12-08,-4,Expiration
16,498,2024-11-20,-1,Theft
327,605,2023-03-20,-6,Theft
603,703,2023-05-04,-2,Damage
209,209,2025-10-15,-1,Expiration
571,1055,2022-01-17,-1,Other
575,319,2023-08-08,2,Cycle Count Correction
19,420,2023-10-10,-13,Cycle Count Correction
575,1056,2022-07-08,-1,Damage
958,1071,2024-02-06,-9,Theft
332,803,2025-04-21,-3,Expiration
966,194,2022-07-30,-14,Damage
118,696,2023-05-28,-14,Cycle Count Correction
734,418,2022-03-24,-8,Expiration
625,613,2023-06-26,-7,Expiration
758,442,2022-07-01,-9,Damage
897,657,2024-08-03,-2,Theft
949,300,2022-02-03,-11,Theft
89,766,2022-02-02,-14,Cycle Count Correction
649,158,2025-01-07,-6,Expiration
178,1005,2023-09-18,-7,Cycle Count Correction
897,619,2024-05-19,-5,Theft
84,654,2021-12-27,1,Cycle Count Correction
958,562,2022-03-12,12,Cycle Count Correction
247,1066,2024-03-13,-7,Expiration
281,360,2024-08-27,-2,Damage
770,184,2022-04-06,-8,Expiration
178,318,2025-04-03,-6,Theft
89,312,2022-04-30,-14,Damage
83,553,2022-07-03,-9,Damage
269,431,2024-09-13,-5,Other
615,343,2022-06-19,-7,Cycle Count Correction
882,660,2021-11-24,-12,Theft
911,1039,2023-09-12,-1,Theft
888,990,2023-03-17,-7,Cycle Count Correction
925,719,2021-11-27,-6,Cycle Count Correction
845,76,2024-09-06,-6,Other
508,618,2025-03-14,-11,Other
958,507,2024-12-15,-12,Theft
584,400,2023-10-03,-10,Theft
19,532,2022-02-04,-10,Theft
912,693,2024-06-25,-10,Theft
661,19,2022-02-16,-11,Damage
768,796,2022-12-13,-1,Theft
303,739,2025-06-14,-3,Cycle Count Correction
56,287,2024-03-01,-2,Theft
464,66,2021-12-19,-10,Damage
557,362,2022-07-18,-13,Damage
973,627,2024-03-14,-5,Theft
247,268,2023-03-03,-4,Theft
425,652,2025-04-14,-14,Expiration
327,826,2024-04-16,-10,Expiration
6,183,2023-09-12,-9,Theft
594,562,2024-05-31,-13,Cycle Count Correction
741,591,2024-02-17,-9,Theft
909,196,2024-02-12,-9,Expiration
713,40,2021-11-23,-9,Expiration
571,858,2023-05-22,-11,Cycle Count Correction
814,257,2024-11-10,-1,Damage
874,310,2023-01-19,-1,Theft
953,415,2025-03-15,-13,Expiration
544,509,2025-04-20,-6,Damage
550,366,2023-02-24,-6,Cycle Count Correction
578,811,2023-04-16,-13,Damage
270,826,2023-07-01,-13,Damage
561,972,2021-11-28,-4,Cycle Count Correction
525,48,2021-12-01,-9,Cycle Count Correction
788,668,2023-07-22,-12,Theft
713,122,2022-06-17,-4,Theft
795,81,2023-11-02,-3,Damage
177,112,2021-10-14,-13,Theft
974,511,2025-06-19,-3,Damage
305,776,2024-03-01,-3,Expiration
953,767,2022-06-16,-6,Damage
192,994,2025-08-10,-14,Cycle Count Correction
953,189,2022-07-07,6,Cycle Count Correction
115,678,2022-07-26,-8,Theft
874,889,2023-05-21,-10,Theft
758,235,2022-01-23,-14,Theft
417,685,2024-05-02,-3,Damage
500,963,2024-04-12,-6,Damage
611,345,2024-12-18,-12,Other
909,935,2025-03-22,-2,Damage
16,592,2022-08-19,-5,Theft
204,918,2022-09-15,-1,Cycle Count Correction
615,996,2023-01-02,-7,Theft
589,527,2022-10-17,-6,Theft
801,97,2023-01-29,-14,Theft
819,235,2022-08-25,-14,Theft
926,472,2024-01-02,-1,Theft
945,35,2023-08-12,-12,Theft
502,343,2023-02-10,-7,Theft
885,806,2023-07-27,-6,Damage
84,537,2025-09-06,-1,Expiration
657,470,2024-07-15,-8,Theft
204,950,2024-08-01,-10,Theft
784,32,2025-03-15,-7,Damage
544,619,2024-04-05,-6,Expiration
56,888,2023-09-27,-12,Damage
327,449,2025-07-31,-2,Theft
6,851,2023-11-12,-13,Theft
67,842,2024-01-21,-13,Damage
450,248,2025-03-12,-8,Theft
659,737,2025-01-29,-7,Theft
972,871,2022-12-12,-11,Theft
34,862,2023-04-11,-4,Damage
212,613,2023-05-12,-3,Expiration
129,100,2024-08-07,-5,Expiration
50,516,2022-06-07,-2,Theft
281,753,2025-09-04,-12,Cycle Count Correction
847,385,2024-10-02,-5,Damage
845,703,2024-04-25,-8,Damage
613,921,2024-10-30,-1,Cycle Count Correction
784,697,2025-06-06,-2,Theft
324,940,2023-02-22,-8,Theft
285,658,2023-08-30,-4,Damage
56,235,2021-10-25,-13,Other
102,488,2021-12-11,14,Cycle Count Correction
981,233,2024-04-11,-10,Cycle Count Correction
192,1091,2023-10-08,-14,Theft
296,450,2025-07-13,-5,Theft
108,440,2022-02-27,-11,Damage
89,772,2023-11-28,-11,Damage
902,996,2025-07-26,-11,Damage
992,581,2024-08-01,-14,Damage
12,308,2022-10-26,-2,Theft
942,655,2022-02-12,-12,Theft
984,733,2023-12-22,-1,Theft
908,661,2023-06-17,-10,Cycle Count Correction
118,751,2021-09-06,-1,Damage
584,710,2025-08-21,-2,Damage
450,525,2022-11-07,11,Cycle Count Correction
942,408,2025-07-25,-4,Damage
806,488,2024-09-01,-4,Theft
981,467,2024-08-16,-1,Theft
717,673,2024-04-27,-12,Theft
409,553,2023-10-03,-2,Theft
303,35,2024-12-21,-9,Theft
21,814,2025-08-12,-2,Damage
538,273,2022-09-25,-10,Other
725,818,2022-07-18,-13,Other
305,666,2023-12-06,-10,Expiration
316,20,2024-09-23,-14,Damage
56,49,2022-03-27,14,Cycle Count Correction
184,448,2022-03-10,-7,Theft
869,617,2023-04-15,1,Cycle Count Correction
911,2,2024-12-03,-9,Expiration
375,796,2022-08-05,-2,Cycle Count Correction
525,766,2025-06-25,-5,Cycle Count Correction
56,9,2025-10-05,-13,Cycle Count Correction
164,922,2023-05-09,-8,Expiration
204,399,2022-10-08,-8,Expiration
925,341,2025-05-06,-9,Theft
584,300,2024-01-12,-9,Theft
922,427,2023-11-04,-6,Damage
788,148,2021-12-25,-14,Damage
