Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Product Status,Product Notes,Updated At,Updated By,Proposed Price,Vendor Key
954,954-iPhone 6s Plus 16GB   Space Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 16GB   Space Gray (Verizon Wireless),SP8578824144,151.5,,,,,,18
955,955-V10 4G with 64GB Memory Cell Phone   Black (Verizon Wireless),Mobiles,Smart Phones,Verizon,LG,V10 4G with 64GB Memory Cell Phone   Black (Verizon Wireless),SP7809497717,151.5,,,,,,18
956,956-iPhone 6s 128GB   Space Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s 128GB   Space Gray (Verizon Wireless),SP7002931833,109.5,,,,,,11
957,957-DROID Turbo 2 4G LTE with 32GB Memory Cell Phone   Black Soft Touch (Verizon Wireless),Mobiles,Smart Phones,Verizon,Motorola,DROID Turbo 2 4G LTE with 32GB Memory Cell Phone   Black Soft Touch (Verizon Wireless),SP1000422241,162.0,,,,,,5
958,958-Galaxy S6 edge+ 4G LTE with 32GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge+ 4G LTE with 32GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP4099530637,99.0,,,,,,11
959,959-iPhone 6s Plus 16GB   Rose Gold (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 16GB   Rose Gold (Verizon Wireless),SP3443312770,1396.0,,,,,,11
960,960-iPhone 6s Plus 16GB   Gold (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 16GB   Gold (Verizon Wireless),SP9874015963,151.5,,,,,,18
961,961-Galaxy S6 edge 4G LTE with 32GB Memory Cell Phone   Gold Platinum (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge 4G LTE with 32GB Memory Cell Phone   Gold Platinum (Verizon Wireless),SP4028556882,293.5,,,,,,11
962,962-iPhone 6 Plus 64GB   Space Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6 Plus 64GB   Space Gray (Verizon Wireless),SP3255338021,477.0,,,,,,3
963,963-Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP7407978468,5191.5,,,,,,11
964,964-Galaxy S6 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP7372170411,115.0,,,,,,11
965,965-iPhone 6s Plus 128GB   Rose Gold (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 128GB   Rose Gold (Verizon Wireless),SP9578322409,634.5,,,,,,11
966,966-Galaxy S6 edge 4G LTE with 32GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge 4G LTE with 32GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP3268222980,398.5,,,,,,10
967,967-G4 4G with 32GB Memory Cell Phone   Metallic Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,LG,G4 4G with 32GB Memory Cell Phone   Metallic Gray (Verizon Wireless),SP6108491782,115.0,,,,,,11
968,968-iPhone 6s Plus 16GB   Silver (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 16GB   Silver (Verizon Wireless),SP8736616313,466.5,,,,,,3
969,969-iPhone 6s Plus 128GB   Gold (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 128GB   Gold (Verizon Wireless),SP8259931406,288.0,,,,,,3
970,970-iPhone 6 Plus 16GB   Silver (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6 Plus 16GB   Silver (Verizon Wireless),SP9911065516,676.5,,,,,,18
971,971-DROID Maxx 2 4G LTE with 16GB Memory Cell Phone   Black/Deep Sea Blue (Verizon Wireless),Mobiles,Smart Phones,Verizon,Motorola,DROID Maxx 2 4G LTE with 16GB Memory Cell Phone   Black/Deep Sea Blue (Verizon Wireless),SP6649620471,456.0,,,,,,3
972,972-One (M9) 4G with 32GB Memory Cell Phone   Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,HTC,One (M9) 4G with 32GB Memory Cell Phone   Gray (Verizon Wireless),SP3212044458,162.0,,,,,,18
973,973-iPhone 6s Plus 128GB   Space Gray (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s Plus 128GB   Space Gray (Verizon Wireless),SP6676536023,151.5,,,,,,3
974,974-iPhone 6s 128GB   Silver (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6s 128GB   Silver (Verizon Wireless),SP9544583360,214.5,,,,,,3
975,975-DROID Turbo 4G LTE with 32GB Memory Cell Phone   Metallic Red (Verizon Wireless),Mobiles,Smart Phones,Verizon,Motorola,DROID Turbo 4G LTE with 32GB Memory Cell Phone   Metallic Red (Verizon Wireless),SP4197678769,178.0,,,,,,18
976,976-G4 Cell Phone   Deep Blue (Verizon Wireless),Mobiles,Smart Phones,Verizon,LG,G4 Cell Phone   Deep Blue (Verizon Wireless),SP9550878860,272.5,,,,,,11
977,977-REVERE 3 Cell Phone   Black (Verizon Wireless),Mobiles,Smart Phones,Verizon,LG,REVERE 3 Cell Phone   Black (Verizon Wireless),SP4378165918,682.0,,,,,,11
978,978-iPhone 6 Plus 64GB   Gold (Verizon Wireless),Mobiles,Smart Phones,Verizon,Apple,iPhone 6 Plus 64GB   Gold (Verizon Wireless),SP9305472454,283.0,,,,,,11
979,979-Xperia Z3V 4G LTE Cell Phone   Black (Verizon Wireless),Mobiles,Smart Phones,Verizon,Sony,Xperia Z3V 4G LTE Cell Phone   Black (Verizon Wireless),SP9666779436,445.5,,,,,,18
980,980-Galaxy S6 edge 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),Mobiles,Smart Phones,Verizon,Samsung,Galaxy S6 edge 4G LTE with 64GB Memory Cell Phone   Black Sapphire (Verizon Wireless),SP3917358784,62.5,,,,,,18
981,981-Acoustic Guitar Pickups,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Acoustic Guitar Pickups,HC3770468069,115.0,,,,,,17
982,982-Appliques & Patches,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Appliques & Patches,HC5630969659,729.0,,,,,,16
983,983-Art & Craft Paint,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art & Craft Paint,HC4856623519,99.0,,,,,,4
984,984-Art Brushes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Art Brushes,HC3957617529,603.0,Discontinue,We ran out on 4/1/2021,2021-04-01 15:39:34,brian.robinson@sigmacomputing.com,,13
985,985-Art Fixatives,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art Fixatives,HC1358714425,288.0,,,,,,13
986,986-Art Ink,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Art Ink,HC2215135400,1060.0,Discontinue,We ran out on 4/1/2021,2021-04-01 15:39:35,brian.robinson@sigmacomputing.com,,4
987,987-Auto Racing Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Auto Racing Autographed Paraphernalia,HC1208581652,2062.5,,,,,,6
988,988-Auto Racing Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Auto Racing Fan Accessories,HC2336819470,115.0,,,,,,4
989,989-Baseball & Softball Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Baseball & Softball Autographed Paraphernalia,HC4277572821,167.5,,,,,,4
990,990-Baseball & Softball Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Baseball & Softball Fan Accessories,HC2841542711,99.0,,,,,,16
991,991-Basketball Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Basketball Autographed Paraphernalia,HC9342615295,115.0,,,,,,13
992,992-Basketball Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Basketball Fan Accessories,HC3974325191,241.0,,,,,,13
993,993-Bass Drum Beaters,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Bass Drum Beaters,HC5468610853,356.5,,,,,,16
994,994-Bassoon Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Care & Cleaning,HC1179353852,183.0,,,,,,13
995,995-Bassoon Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Cases & Gigbags,HC8661049025,487.5,,,,,,16
996,996-Bassoon Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Parts,HC4386962585,99.0,,,,,,13
997,997-Bassoon Reeds,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Reeds,HC1721418979,5779.5,,,,,,13
998,998-Bassoon Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Stands,HC2842945378,120.0,,,,,,13
999,999-Bassoon Straps & Supports,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Bassoon Straps & Supports,HC7747474340,871.0,,,,,,16
1000,1000-Batting & Stuffing,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Batting & Stuffing,HC6441952197,246.0,Active Mature,we need to promote this,2022-01-28 21:22:34,brendon@sigmacomputing.com,100.0,4
1001,1001-Beads,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Beads,HC7972145497,288.0,,,,,,4
1002,1002-Beer Pong Tables,Arts & Entertainment,Party & Celebration,Party Supplies,Drinking Games,Beer Pong Tables,PC7475661923,855.0,,,,,,4
1003,1003-Bow Rosin,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Bow Rosin,HC1723752697,304.0,,,,,,16
1004,1004-Bows & Yo-Yos,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Bows & Yo-Yos,HC2374146805,487.5,,,,,,3
1005,1005-Boxing Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Boxing Autographed Paraphernalia,HC6046203161,440.5,,,,,,4
1006,1006-Brass Instrument Care Kits,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Care Kits,HC9536050659,146.5,,,,,,13
1007,1007-Brass Instrument Cleaners & Sanitizers,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Cleaners & Sanitizers,HC8930175482,267.0,,,,,,16
1008,1008-Brass Instrument Cleaning Tools,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Cleaning Tools,HC4674590031,120.0,,,,,,4
1009,1009-Brass Instrument Guards,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Guards,HC6169592087,52.0,,,,,,4
1010,1010-Brass Instrument Lubricants,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Lubricants,HC5456113652,214.5,,,,,,16
1011,1011-Brass Instrument Polishing Cloths,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Brass Instrument Accessories,Brass Instrument Polishing Cloths,HC1296757542,540.0,,,,,,16
1012,1012-Brayer Rollers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Brayer Rollers,HC2078913437,283.0,,,,,,3
1013,1013-Buttons & Snaps,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Buttons & Snaps,HC3488222417,109.5,,,,,,16
1014,1014-Capos,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Capos,HC9156693361,115.0,Discontinue,We are no longer selling this item,2022-01-28 17:38:21,brendon@sigmacomputing.com,0.0,13
1015,1015-Cardstock & Scrapbooking Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Cardstock & Scrapbooking Paper,HC6948298929,340.5,,,,,,4
1016,1016-Ceramic & Pottery Glazes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Ceramic & Pottery Glazes,HC2160398770,414.0,,,,,,4
1017,1017-Clarinet Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Care & Cleaning,HC8328902708,246.0,,,,,,16
1018,1018-Clarinet Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Cases & Gigbags,HC8843517195,99.0,,,,,,13
1019,1019-Clarinet Ligatures & Caps,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Ligatures & Caps,HC3252929019,214.5,,,,,,4
1020,1020-Clarinet Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Parts,HC9239712941,267.0,,,,,,16
1021,1021-Clarinet Pegs & Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Pegs & Stands,HC7080476008,267.0,,,,,,4
1022,1022-Clarinet Reeds,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Reeds,HC1059793092,172.5,,,,,,13
1023,1023-Clarinet Straps & Supports,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Clarinet Straps & Supports,HC7110906334,115.0,,,,,,4
1024,1024-Clasps & Hooks,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Clasps & Hooks,HC3810606695,340.5,,,,,,4
1025,1025-Claves & Castanets,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Claves & Castanets,HC9297875981,304.0,,,,,,4
1026,1026-Clay & Modeling Dough,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Clay & Modeling Dough,HC6517560146,115.0,,,,,,16
1027,1027-Construction Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Construction Paper,HC7187893553,183.0,,,,,,13
1028,1028-Craft & Office Glue,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft & Office Glue,HC6140719289,288.0,,,,,,13
1029,1029-Craft & Office Scissors,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft & Office Scissors,HC1479181229,57.0,,,,,,16
1030,1030-Craft Cutters & Embossers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Cutters & Embossers,HC7474496764,199.0,,,,,,13
1031,1031-Craft Dyes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Dyes,HC1948484057,57.0,,,,,,13
1032,1032-Craft Foam & Styrofoam,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Foam & Styrofoam,HC3226867631,1023.0,,,,,,6
1033,1033-Craft Foil,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Foil,HC3311564260,2734.5,,,,,,16
1034,1034-Craft Knives,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Knives,HC1385091835,109.5,,,,,,16
1035,1035-Craft Magnets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Magnets,HC1513331514,592.5,,,,,,12
1036,1036-Craft Pipe Cleaners,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Pipe Cleaners,HC3931129776,503.5,,,,,,13
1037,1037-Craft Scoring Tools,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Craft Scoring Tools,HC7886651664,970.5,,,,,,4
1038,1038-Craft Wood & Shapes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Craft Wood & Shapes,HC2308089338,246.0,,,,,,13
1039,1039-Crafting Canvas,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Crafting Canvas,HC4474716304,109.5,,,,,,13
1040,1040-Crochet Hooks,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Crochet Hooks,HC1201788492,529.5,,,,,,2
1041,1041-Decorative Stamps,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Decorative Stamps,HC6632396314,225.0,,,,,,13
1042,1042-Decorative Stickers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Decorative Stickers,HC6055976446,241.0,,,,,,4
1043,1043-Decorative Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Decorative Tape,HC1270605257,634.5,,,,,,13
1044,1044-Drafting Compasses,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Drafting Compasses,HC9830879186,592.5,,,,,,15
1045,1045-Drawing & Painting Paper,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Drawing & Painting Paper,HC4764827900,2603.5,,,,,,2
1046,1046-Drum Kit Mounting Hardware,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Kit Mounting Hardware,HC6633628225,146.5,,,,,,13
1047,1047-Drum Pedals,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Pedals,HC8645474261,241.0,,,,,,4
1048,1048-Drum Stick & Brush Bags & Holders,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Percussion Accessories,Drum Stick & Brush Bags & Holders,HC9714985654,172.5,,,,,,4
1049,1049-Elastic,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Elastic,HC5226160252,109.5,,,,,,16
1050,1050-Electric Guitar Pickups,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Electric Guitar Pickups,HC3450869418,808.0,,,,,,13
1051,1051-Embossing Heat Tools,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Embossing Heat Tools,HC8317976686,172.5,,,,,,4
1052,1052-Embossing Pens & Styluses,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Embossing Pens & Styluses,HC4431110608,162.0,,,,,,6
1053,1053-Eyelets & Grommets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Eyelets & Grommets,HC3021566355,57.0,,,,,,16
1054,1054-Fabric,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Fabric,HC1827321585,1054.5,,,,,,16
1055,1055-Feathers,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Feathers,HC4388140285,514.0,,,,,,13
1056,1056-Felting Needles & Machines,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Felting Needles & Machines,HC8205920582,1054.5,,,,,,4
1057,1057-Fiber Cards & Brushes,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Tools,Fiber Cards & Brushes,HC6542158422,267.0,,,,,,4
1058,1058-Filling Pellets,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Filling Pellets,HC3683174636,582.0,,,,,,13
1059,1059-Finger & Hand Cymbals,Arts & Entertainment,Hobbies & Creative Arts,Musical Instruments,Percussion,Finger & Hand Cymbals,HC1473954319,1737.0,,,,,,16
1060,1060-Floral Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Floral Tape,HC7006058600,99.0,,,,,,13
1061,1061-Floral Wire,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Floral Wire,HC4383470299,115.0,,,,,,4
1062,1062-Flute Care & Cleaning,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Care & Cleaning,HC6736899214,57.0,,,,,,4
1063,1063-Flute Cases & Gigbags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Cases & Gigbags,HC7349157203,151.5,,,,,,16
1064,1064-Flute Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Parts,HC5478193644,120.0,,,,,,4
1065,1065-Flute Pegs & Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,Woodwind Instrument Accessories,Flute Pegs & Stands,HC9826408166,571.5,,,,,,16
1066,1066-Football Autographed Paraphernalia,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Football Autographed Paraphernalia,HC5578098309,109.5,,,,,,4
1067,1067-Football Fan Accessories,Arts & Entertainment,Hobbies & Creative Arts,Collectibles,Sports Collectibles,Football Fan Accessories,HC3079017892,356.5,,,,,,13
1068,1068-Fusible Tape,Arts & Entertainment,Hobbies & Creative Arts,Arts & Crafts,Art & Crafting Materials,Fusible Tape,HC2309050740,1138.5,,,,,,16
1069,1069-Guitar Cases & Gig Bags,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Cases & Gig Bags,HC5444670737,288.0,,,,,,16
1070,1070-Guitar Fittings & Parts,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Fittings & Parts,HC9945453033,246.0,,,,,,15
1071,1071-Guitar Humidifiers,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Humidifiers,HC4259508923,52.0,,,,,,16
1072,1072-Guitar Picks,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Picks,HC2651582384,151.5,,,,,,13
1073,1073-Guitar Slides,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Slides,HC1045298145,283.0,,,,,,13
1074,1074-Guitar Stands,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Stands,HC6604564740,162.0,,,,,,4
1075,1075-Guitar Straps,Arts & Entertainment,Hobbies & Creative Arts,Musical Instrument & Orchestra Accessories,String Instrument Accessories,Guitar Straps,HC7284838026,57.0,,,,,,4
