Return ID,Order Number,Product Key,Return Date,Return Quantity,Refund Amount,Return Reason,Restocked
317040,597101,865,2021-11-03,1,176.64,Not As Described,Y
317041,597102,361,2021-11-06,2,896.0,Defective/Damaged,N
317042,597105,746,2021-12-12,1,19.55,Changed Mind,Y
317043,597112,301,2022-02-01,2,120.0,Defective/Damaged,Y
317044,597113,164,2022-01-24,1,87.65,Wrong Size/Fit,Y
317045,597113,484,2022-01-28,1,39.24,Changed Mind,N
317046,597113,1010,2022-01-17,2,214.5,Not As Described,N
317047,597115,154,2022-02-06,1,32.15,Defective/Damaged,N
317048,597115,240,2022-02-06,1,54.26,Changed Mind,Y
317049,597116,508,2022-02-06,2,51.3,Defective/Damaged,N
317050,597120,89,2022-03-05,2,538.43,Defective/Damaged,N
317051,597122,782,2022-03-28,2,43.99,Better Price Found,Y
317052,597122,920,2022-04-02,2,206.22,Wrong Size/Fit,Y
317053,597124,297,2022-04-02,1,22.66,Defective/Damaged,N
317054,597125,176,2022-04-29,2,78.3,Not As Described,Y
317055,597126,569,2022-05-04,2,2370.42,Not As Described,Y
317056,597129,1027,2022-05-10,2,143.29,Wrong Size/Fit,Y
317057,597129,1029,2022-05-14,1,28.51,Other,Y
317058,597131,307,2022-06-09,2,83.27,Wrong Size/Fit,Y
317059,597131,891,2022-06-07,2,160.55,Better Price Found,Y
317060,597133,1041,2022-05-31,1,83.19,Not As Described,Y
317061,597136,18,2022-07-14,2,73.93,Changed Mind,Y
317062,597136,598,2022-06-27,2,73.5,Other,Y
317063,597137,443,2022-07-04,1,11.5,Better Price Found,Y
317064,597137,699,2022-07-13,2,448.02,Changed Mind,Y
317065,597138,918,2022-07-29,1,78.66,Better Price Found,Y
317066,597139,497,2022-07-27,2,18.9,Changed Mind,Y
317067,597141,980,2022-08-02,2,103.59,Wrong Size/Fit,Y
317068,597143,65,2022-09-03,2,80.85,Not As Described,Y
317069,597143,285,2022-08-28,2,45.9,Changed Mind,Y
317070,597148,390,2022-10-02,2,92.46,Other,Y
317071,597148,558,2022-09-16,1,46.36,Not As Described,Y
317072,597148,1059,2022-09-17,2,1737.0,Changed Mind,Y
317073,597149,470,2022-09-28,1,31.25,Changed Mind,Y
317074,597159,1036,2022-12-05,1,208.07,Changed Mind,Y
317075,597160,964,2022-12-31,1,89.7,Wrong Size/Fit,Y
317076,597160,1022,2022-12-05,1,52.53,Wrong Size/Fit,Y
317077,597166,345,2023-01-14,1,43.73,Defective/Damaged,N
317078,597172,154,2023-03-17,2,64.3,Defective/Damaged,N
317079,597173,817,2023-03-03,1,58.44,Changed Mind,Y
317080,597174,307,2023-03-31,1,41.64,Wrong Size/Fit,Y
317081,597174,465,2023-03-29,1,81.2,Defective/Damaged,Y
317082,597177,534,2023-04-09,2,75.73,Better Price Found,N
317083,597178,154,2023-04-28,2,64.3,Defective/Damaged,Y
317084,597178,591,2023-04-27,2,167.79,Better Price Found,Y
317085,597178,734,2023-04-26,2,111.46,Not As Described,Y
317086,597181,572,2023-05-16,1,21.0,Changed Mind,Y
317087,597183,195,2023-05-26,1,55.4,Other,Y
317088,597184,157,2023-06-08,2,166.61,Wrong Size/Fit,N
317089,597187,1096,2023-06-29,1,277.36,Not As Described,N
317090,597191,44,2023-07-11,2,157.01,Better Price Found,Y
317091,597192,526,2025-08-07,2,45.77,Changed Mind,Y
317092,597193,877,2023-08-12,1,180.67,Better Price Found,Y
317093,597199,517,2023-09-24,1,61.05,Defective/Damaged,N
317094,597201,309,2025-09-21,2,75.43,Defective/Damaged,N
317095,597202,255,2023-09-20,1,14.89,Other,Y
317096,597203,1019,2023-09-30,2,233.27,Other,Y
317097,597205,1083,2023-11-08,1,409.88,Defective/Damaged,Y
317098,597206,307,2023-11-07,1,41.64,Not As Described,Y
317099,597207,63,2023-11-14,1,96.42,Changed Mind,Y
317100,597207,1074,2023-11-19,1,45.8,Better Price Found,Y
317101,597209,523,2023-12-04,2,45.61,Wrong Size/Fit,Y
317102,597209,806,2023-11-26,2,81.9,Better Price Found,Y
317103,597211,897,2023-11-23,2,92.08,Better Price Found,Y
317104,597211,1093,2023-12-17,1,77.52,Changed Mind,Y
317105,597216,1066,2024-01-06,1,58.64,Changed Mind,Y
317106,597218,510,2024-01-22,1,31.68,Defective/Damaged,Y
317107,597218,946,2024-02-03,2,100.74,Not As Described,Y
317108,597225,1024,2024-03-24,1,103.68,Changed Mind,Y
317109,597228,226,2024-05-18,2,45.09,Changed Mind,Y
317110,597229,497,2024-05-10,1,9.45,Changed Mind,Y
317111,597230,176,2024-06-02,2,78.3,Changed Mind,Y
317112,597230,1062,2024-05-22,2,52.07,Not As Described,Y
317113,597236,455,2024-06-29,2,128.43,Defective/Damaged,N
317114,597237,508,2024-07-14,1,25.65,Changed Mind,Y
317115,597237,1027,2024-07-03,1,71.64,Defective/Damaged,N
317116,597238,434,2024-07-03,2,91.12,Defective/Damaged,N
317117,597239,1055,2024-07-11,1,89.44,Better Price Found,Y
317118,597244,398,2024-08-17,1,35.22,Defective/Damaged,N
317119,597245,523,2024-08-29,1,22.8,Wrong Size/Fit,Y
317120,597246,305,2024-09-15,1,36.02,Defective/Damaged,N
317121,597247,177,2024-09-10,2,98.66,Changed Mind,Y
317122,597247,726,2024-09-27,1,11.63,Wrong Size/Fit,Y
317123,597247,1095,2024-09-07,1,19.84,Wrong Size/Fit,Y
317124,597250,501,2024-09-27,2,47.94,Defective/Damaged,N
317125,597251,526,2024-10-22,2,45.77,Changed Mind,Y
317126,597252,817,2024-10-13,1,58.44,Defective/Damaged,N
317127,597255,355,2024-11-07,2,215.28,Wrong Size/Fit,Y
317128,597256,524,2024-11-11,1,39.99,Not As Described,Y
317129,597258,360,2024-11-25,2,145.34,Wrong Size/Fit,Y
317130,597259,855,2024-12-22,2,49.68,Changed Mind,Y
317131,597261,964,2024-12-28,1,89.7,Not As Described,N
317132,597264,292,2025-01-01,2,62.81,Not As Described,Y
317133,597264,915,2025-01-19,2,1348.16,Wrong Size/Fit,Y
317134,597264,981,2024-12-31,2,115.06,Wrong Size/Fit,Y
317135,597265,441,2025-01-16,2,69.0,Changed Mind,Y
317136,597265,451,2025-02-01,1,77.39,Changed Mind,Y
317137,597266,416,2025-02-07,1,37.42,Not As Described,Y
317138,597267,117,2025-01-17,1,62.93,Wrong Size/Fit,Y
317139,597272,432,2025-03-05,2,24.0,Defective/Damaged,N
317140,597272,532,2025-03-12,2,69.4,Not As Described,N
317141,597274,270,2025-03-29,1,22.69,Defective/Damaged,N
317142,597275,355,2025-03-26,1,107.64,Better Price Found,Y
317143,597277,964,2025-03-29,1,89.7,Changed Mind,Y
317144,597279,176,2025-04-11,2,78.3,Changed Mind,Y
317145,597280,282,2025-05-01,2,68.19,Not As Described,Y
317146,597281,275,2025-05-10,2,20.78,Not As Described,Y
317147,597282,372,2025-05-22,2,25.81,Changed Mind,Y
317148,597283,767,2025-05-31,2,295.14,Changed Mind,N
317149,597284,378,2025-06-03,1,67.84,Not As Described,Y
317150,597286,988,2025-06-06,2,53.79,Wrong Size/Fit,Y
317151,597287,942,2025-06-14,2,146.45,Changed Mind,Y
317152,597292,11,2025-07-15,1,20.55,Wrong Size/Fit,Y
317153,597292,890,2025-08-01,2,26.91,Not As Described,Y
317154,597293,1081,2025-08-07,1,61.55,Not As Described,Y
317155,597301,560,2025-09-27,1,40.97,Defective/Damaged,N
317156,597303,66,2025-10-02,2,66.12,Defective/Damaged,N
317157,597303,320,2025-10-11,2,36.91,Not As Described,Y
317158,597305,248,2025-10-13,2,16.39,Changed Mind,Y
317159,597305,389,2025-10-10,1,109.03,Other,Y
317160,597314,254,2021-11-10,2,58.65,Not As Described,Y
317161,597315,424,2021-11-01,1,38.12,Defective/Damaged,N
317162,597319,285,2021-11-23,1,45.9,Wrong Size/Fit,Y
317163,597320,688,2021-12-21,1,29.21,Defective/Damaged,N
317164,597321,475,2021-12-31,2,249.37,Better Price Found,N
317165,597321,873,2021-12-13,1,55.2,Not As Described,Y
317166,597323,275,2022-01-05,2,41.56,Defective/Damaged,Y
317167,597330,46,2022-02-16,1,95.11,Changed Mind,Y
317168,597332,294,2022-03-05,1,60.12,Other,Y
317169,597334,674,2022-03-21,1,169.38,Defective/Damaged,Y
317170,597335,911,2022-03-22,1,405.6,Wrong Size/Fit,Y
317171,597336,636,2022-03-28,1,30.59,Changed Mind,Y
317172,597337,297,2022-04-11,2,90.67,Wrong Size/Fit,Y
317173,597337,585,2022-04-05,1,60.0,Not As Described,Y
317174,597338,275,2022-04-09,1,20.78,Changed Mind,Y
317175,597339,240,2022-05-09,2,217.07,Wrong Size/Fit,Y
317176,597339,284,2022-05-04,2,139.99,Defective/Damaged,N
317177,597342,334,2022-05-14,2,186.12,Changed Mind,Y
317178,597343,810,2022-06-02,2,41.68,Changed Mind,Y
317179,597344,154,2022-06-01,1,64.3,Wrong Size/Fit,N
317180,597344,226,2022-06-09,1,45.09,Other,Y
317181,597345,658,2022-06-09,2,162.31,Wrong Size/Fit,Y
317182,597346,688,2022-06-01,2,58.42,Defective/Damaged,N
317183,597346,886,2022-06-30,1,65.5,Changed Mind,Y
317184,597349,380,2022-07-13,1,51.75,Changed Mind,Y
317185,597349,407,2022-07-10,1,31.35,Other,Y
317186,597350,1079,2022-07-11,1,120.0,Changed Mind,N
317187,597351,60,2022-07-22,2,244.3,Wrong Size/Fit,Y
317188,597352,136,2022-08-01,1,402.85,Defective/Damaged,N
317189,597352,248,2022-08-09,1,16.39,Not As Described,Y
317190,597352,490,2022-07-30,2,256.85,Wrong Size/Fit,Y
317191,597352,738,2022-07-28,1,133.57,Changed Mind,N
317192,597352,964,2022-07-24,1,179.4,Changed Mind,Y
317193,597356,112,2022-08-14,1,623.33,Better Price Found,Y
317194,597356,254,2022-08-26,2,58.65,Defective/Damaged,N
317195,597360,33,2022-09-29,1,73.36,Changed Mind,Y
317196,597360,1079,2022-09-10,1,120.0,Defective/Damaged,N
317197,597361,51,2022-10-02,2,247.95,Wrong Size/Fit,Y
317198,597364,408,2022-10-13,1,349.22,Wrong Size/Fit,Y
317199,597365,858,2022-10-23,2,237.79,Changed Mind,N
317200,597370,201,2022-12-13,1,128.4,Not As Described,Y
317201,597371,746,2022-12-17,2,78.18,Not As Described,Y
317202,597372,516,2022-12-24,1,124.18,Defective/Damaged,N
317203,597374,642,2023-01-09,1,164.16,Other,Y
317204,597377,626,2023-01-26,1,26.06,Wrong Size/Fit,N
317205,597379,675,2023-02-05,1,377.21,Defective/Damaged,N
317206,597381,297,2023-02-01,1,45.33,Other,Y
317207,597384,283,2023-03-01,1,48.6,Not As Described,Y
317208,597388,93,2023-04-16,1,64.5,Defective/Damaged,N
317209,597390,847,2023-04-30,1,85.98,Not As Described,Y
317210,597392,497,2023-05-19,1,18.9,Wrong Size/Fit,Y
317211,597392,1042,2023-04-23,1,199.19,Wrong Size/Fit,Y
317212,597396,351,2023-06-04,1,68.17,Not As Described,N
317213,597398,267,2023-06-19,1,69.0,Wrong Size/Fit,Y
317214,597399,1055,2023-06-15,1,178.87,Changed Mind,Y
317215,597400,315,2023-07-06,2,291.38,Wrong Size/Fit,Y
317216,597401,508,2023-06-24,2,102.6,Defective/Damaged,N
317217,597402,432,2025-07-14,2,48.0,Changed Mind,Y
317218,597403,558,2023-07-27,1,92.72,Other,N
317219,597405,869,2025-07-23,1,355.68,Better Price Found,Y
317220,597405,1096,2025-08-13,1,277.36,Defective/Damaged,N
317221,597406,432,2023-08-19,1,24.0,Better Price Found,Y
317222,597406,672,2023-08-05,1,458.61,Changed Mind,Y
317223,597408,556,2025-08-28,1,209.79,Not As Described,Y
317224,597411,301,2025-09-15,2,240.0,Not As Described,Y
317225,597413,163,2023-09-28,1,138.03,Changed Mind,N
317226,597414,675,2023-10-13,1,377.21,Changed Mind,Y
317227,597416,1018,2023-10-22,1,103.36,Changed Mind,Y
317228,597418,390,2023-11-05,1,92.46,Defective/Damaged,N
317229,597419,168,2023-11-16,1,302.75,Better Price Found,Y
317230,597420,208,2023-11-25,1,53.63,Better Price Found,Y
317231,597421,113,2023-11-10,1,22.94,Not As Described,Y
317232,597424,631,2023-12-22,2,127.18,Changed Mind,Y
317233,597424,905,2023-12-09,1,34.15,Changed Mind,N
317234,597426,133,2023-12-27,1,1673.16,Changed Mind,Y
317235,597431,311,2024-01-21,2,303.77,Defective/Damaged,N
317236,597431,510,2024-01-22,1,31.68,Wrong Size/Fit,Y
317237,597432,497,2024-02-11,1,18.9,Changed Mind,Y
317238,597436,636,2024-03-02,1,30.59,Not As Described,Y
317239,597436,914,2024-03-17,1,43.64,Defective/Damaged,N
317240,597436,1062,2024-02-23,1,52.07,Defective/Damaged,N
317241,597439,927,2024-03-30,1,466.13,Wrong Size/Fit,Y
317242,597440,33,2024-04-01,1,73.36,Changed Mind,Y
317243,597442,226,2024-04-06,1,45.09,Other,Y
317244,597442,294,2024-04-21,1,60.12,Changed Mind,Y
317245,597444,309,2024-04-21,1,75.43,Defective/Damaged,N
317246,597445,23,2024-05-18,1,172.5,Better Price Found,Y
317247,597445,1066,2024-05-08,1,117.27,Changed Mind,Y
317248,597450,1096,2024-05-28,1,277.36,Better Price Found,Y
317249,597452,212,2024-06-26,1,291.21,Changed Mind,N
317250,597454,998,2024-06-26,1,73.08,Better Price Found,Y
317251,597455,228,2024-07-08,2,405.47,Changed Mind,Y
317252,597459,226,2024-08-21,2,90.19,Changed Mind,N
317253,597462,842,2024-09-02,1,89.33,Wrong Size/Fit,Y
317254,597465,782,2024-09-18,1,43.99,Defective/Damaged,N
317255,597469,944,2024-10-29,1,139.84,Changed Mind,Y
317256,597469,1075,2024-10-07,1,32.24,Not As Described,Y
317257,597471,380,2024-10-25,2,103.5,Changed Mind,Y
317258,597472,890,2024-11-21,1,48.93,Changed Mind,Y
317259,597477,106,2024-12-08,2,98.22,Not As Described,Y
317260,597478,1087,2024-12-30,1,795.33,Changed Mind,Y
317261,597485,889,2025-02-21,1,291.37,Not As Described,Y
317262,597492,1014,2025-03-19,1,25.01,Changed Mind,Y
317263,597493,1096,2025-03-26,1,277.36,Wrong Size/Fit,Y
317264,597494,154,2025-04-16,1,64.3,Defective/Damaged,N
317265,597498,1062,2025-05-03,2,104.14,Not As Described,Y
317266,597502,614,2025-06-07,1,46.17,Wrong Size/Fit,Y
317267,597507,346,2025-07-22,1,48.07,Changed Mind,Y
317268,597507,534,2025-07-04,1,75.74,Defective/Damaged,N
317269,597508,1096,2025-07-08,1,277.36,Defective/Damaged,N
317270,597510,501,2025-08-10,2,95.88,Wrong Size/Fit,Y
317271,597514,476,2025-08-20,2,145.08,Better Price Found,Y
317272,597516,574,2025-09-19,1,96.0,Not As Described,Y
317273,597516,678,2025-09-29,1,1259.96,Changed Mind,Y
317274,597516,998,2025-09-19,1,73.08,Other,Y
317275,597518,593,2025-09-18,1,38.28,Changed Mind,Y
317276,597519,130,2025-10-01,1,78.54,Wrong Size/Fit,N
317277,597520,746,2025-10-18,1,39.09,Changed Mind,Y
317278,597520,1027,2025-10-08,1,143.29,Wrong Size/Fit,Y
317279,597521,482,2025-10-18,2,92.63,Changed Mind,Y
317280,597523,901,2025-10-18,1,36.03,Defective/Damaged,N
317281,597525,123,2021-09-20,1,573.93,Changed Mind,Y
317282,597529,52,2021-10-04,1,60.34,Defective/Damaged,N
317283,597530,417,2021-10-16,2,46.0,Changed Mind,Y
317284,597531,584,2021-10-24,2,245.81,Other,Y
317285,597537,1066,2021-11-28,1,117.27,Defective/Damaged,N
317286,597539,176,2021-12-24,2,156.6,Not As Described,N
317287,597539,739,2021-12-11,2,55.08,Better Price Found,Y
317288,597541,132,2021-12-24,1,265.74,Wrong Size/Fit,Y
317289,597542,254,2022-01-14,1,29.33,Other,Y
317290,597544,723,2022-01-19,1,47.9,Changed Mind,Y
317291,597545,1022,2022-01-29,2,210.11,Not As Described,Y
317292,597548,7,2022-03-04,1,302.67,Changed Mind,Y
317293,597549,967,2022-03-10,2,578.29,Wrong Size/Fit,Y
317294,597550,98,2022-02-23,1,72.96,Wrong Size/Fit,Y
317295,597551,1026,2022-03-19,1,105.05,Defective/Damaged,N
317296,597552,746,2022-04-05,1,39.09,Not As Described,Y
317297,597555,876,2022-04-10,1,74.47,Changed Mind,N
317298,597556,313,2022-04-27,2,158.01,Not As Described,Y
317299,597556,614,2022-04-15,1,46.17,Changed Mind,N
317300,597560,178,2022-05-08,1,125.06,Changed Mind,Y
317301,597561,478,2022-06-08,1,356.5,Changed Mind,Y
317302,597564,322,2022-06-08,1,42.66,Wrong Size/Fit,Y
317303,597565,986,2022-06-22,2,645.54,Changed Mind,Y
317304,597567,290,2022-06-29,1,42.0,Better Price Found,Y
317305,597567,469,2022-06-28,2,854.26,Changed Mind,Y
317306,597567,864,2022-06-24,1,58.91,Not As Described,Y
317307,597568,189,2022-07-29,2,136.74,Changed Mind,Y
317308,597569,52,2022-07-07,2,120.67,Wrong Size/Fit,Y
317309,597575,918,2022-08-26,2,314.64,Changed Mind,Y
317310,597577,301,2022-09-26,1,120.0,Wrong Size/Fit,N
317311,597580,443,2022-09-25,1,23.0,Wrong Size/Fit,Y
317312,597580,1013,2022-09-26,1,71.45,Defective/Damaged,N
317313,597584,392,2022-11-16,1,89.93,Changed Mind,N
317314,597584,593,2022-11-17,1,38.28,Better Price Found,Y
317315,597588,497,2022-11-30,2,37.79,Defective/Damaged,N
317316,597593,918,2023-01-15,1,157.32,Not As Described,N
317317,597593,1027,2023-01-16,1,143.29,Defective/Damaged,N
317318,597598,302,2023-01-31,1,33.49,Changed Mind,Y
317319,597598,351,2023-02-19,1,68.17,Changed Mind,N
317320,597599,861,2023-02-25,1,305.34,Changed Mind,Y
317321,597601,284,2023-03-03,1,70.0,Defective/Damaged,Y
317322,597602,1041,2023-02-27,1,166.39,Defective/Damaged,N
317323,597602,1059,2023-02-27,1,1737.0,Changed Mind,Y
317324,597603,255,2023-03-22,1,29.78,Changed Mind,Y
317325,597603,658,2023-03-19,1,81.16,Not As Described,N
317326,597604,221,2023-03-10,1,107.6,Changed Mind,Y
317327,597606,980,2023-04-08,2,207.19,Defective/Damaged,N
317328,597607,510,2023-04-01,1,31.68,Better Price Found,Y
317329,597610,580,2023-04-28,1,197.11,Wrong Size/Fit,Y
317330,597611,65,2023-05-06,1,80.84,Changed Mind,Y
317331,597611,305,2023-05-27,2,144.1,Defective/Damaged,N
317332,597612,392,2023-05-15,2,179.86,Changed Mind,N
317333,597617,1026,2023-06-25,1,105.05,Wrong Size/Fit,Y
317334,597619,539,2023-07-20,2,169.46,Defective/Damaged,N
317335,597619,972,2023-07-15,1,47.39,Changed Mind,Y
317336,597620,1074,2023-07-04,1,91.61,Changed Mind,Y
317337,597626,306,2023-09-04,2,802.39,Wrong Size/Fit,Y
317338,597628,49,2023-09-06,2,163.02,Not As Described,N
317339,597631,151,2023-09-19,2,760.5,Defective/Damaged,N
317340,597631,408,2023-10-01,2,698.44,Other,Y
317341,597632,392,2023-10-04,1,89.93,Changed Mind,Y
317342,597635,95,2023-10-28,1,45.31,Changed Mind,Y
317343,597636,52,2023-11-08,1,60.33,Better Price Found,Y
317344,597642,33,2024-01-01,1,73.36,Wrong Size/Fit,Y
317345,597645,416,2024-01-19,1,74.85,Defective/Damaged,N
317346,597647,226,2024-01-16,2,90.19,Other,Y
317347,597647,420,2024-01-31,1,66.1,Wrong Size/Fit,Y
317348,597649,26,2024-01-21,1,242.06,Defective/Damaged,N
317349,597649,807,2024-01-30,1,38.39,Changed Mind,Y
317350,597650,323,2024-02-05,2,87.75,Wrong Size/Fit,N
317351,597651,349,2024-02-11,1,139.38,Changed Mind,N
317352,597652,986,2024-03-06,1,322.77,Defective/Damaged,N
317353,597660,967,2024-04-20,1,289.14,Wrong Size/Fit,N
317354,597664,617,2024-05-28,1,220.14,Changed Mind,Y
317355,597664,845,2024-05-20,1,120.0,Wrong Size/Fit,Y
317356,597667,503,2024-06-25,1,97.54,Defective/Damaged,N
317357,597668,722,2024-06-13,1,43.76,Changed Mind,Y
317358,597673,757,2024-08-06,1,322.5,Better Price Found,N
317359,597675,226,2024-07-24,2,90.19,Other,Y
317360,597675,305,2024-08-01,1,72.05,Wrong Size/Fit,Y
317361,597677,843,2024-08-11,2,155.84,Wrong Size/Fit,N
317362,597678,432,2024-09-09,2,48.0,Wrong Size/Fit,Y
317363,597679,290,2024-09-11,2,84.0,Wrong Size/Fit,Y
317364,597679,1051,2024-09-13,1,150.07,Not As Described,Y
317365,597686,372,2024-10-05,1,46.92,Wrong Size/Fit,Y
317366,597688,441,2024-11-10,1,69.0,Defective/Damaged,N
317367,597688,723,2024-10-26,1,47.9,Better Price Found,Y
317368,597689,416,2024-11-15,1,74.85,Changed Mind,Y
317369,597691,1079,2024-11-14,2,240.0,Changed Mind,N
317370,597695,747,2024-12-09,1,74.75,Wrong Size/Fit,Y
317371,597697,876,2025-01-17,1,74.47,Changed Mind,Y
317372,597697,1069,2024-12-26,2,576.29,Other,Y
317373,597698,292,2025-01-07,1,62.81,Wrong Size/Fit,N
317374,597698,807,2025-01-20,1,38.39,Other,Y
317375,597698,838,2025-01-11,2,240.09,Not As Described,Y
317376,597702,380,2025-01-26,2,103.5,Defective/Damaged,N
317377,597704,255,2025-03-05,1,29.78,Defective/Damaged,N
317378,597705,517,2025-03-02,1,122.1,Other,Y
317379,597707,645,2025-03-10,1,147.6,Changed Mind,Y
317380,597708,465,2025-03-19,1,162.4,Other,Y
317381,597713,1096,2025-04-27,2,554.71,Defective/Damaged,N
317382,597714,603,2025-05-07,1,79.06,Defective/Damaged,N
317383,597714,734,2025-04-26,1,111.46,Not As Described,Y
317384,597716,93,2025-05-19,1,64.5,Changed Mind,N
317385,597717,18,2025-05-20,1,73.92,Defective/Damaged,N
317386,597717,1075,2025-05-25,1,32.23,Changed Mind,Y
317387,597718,345,2025-06-13,2,174.92,Not As Described,Y
317388,597718,470,2025-06-03,2,125.0,Not As Described,N
317389,597719,183,2025-06-18,1,195.69,Wrong Size/Fit,Y
317390,597725,476,2025-07-26,1,72.54,Defective/Damaged,N
317391,597726,322,2025-08-08,1,42.66,Wrong Size/Fit,Y
317392,597726,1051,2025-08-02,2,300.15,Wrong Size/Fit,Y
317393,597727,531,2025-08-16,2,187.68,Changed Mind,N
317394,597728,508,2025-08-05,2,102.6,Better Price Found,Y
317395,597729,1062,2025-08-17,1,52.07,Changed Mind,Y
317396,597730,988,2025-09-08,1,97.81,Defective/Damaged,N
317397,597731,38,2025-09-10,1,174.51,Changed Mind,Y
317398,597733,17,2025-09-26,1,74.95,Wrong Size/Fit,Y
317399,597737,20,2025-10-01,1,161.2,Not As Described,Y
317400,597738,322,2025-10-18,2,85.31,Changed Mind,N
317401,597738,364,2025-10-10,1,194.68,Defective/Damaged,N
317402,597738,593,2025-10-18,1,38.28,Defective/Damaged,N
317403,597741,532,2021-10-31,1,34.7,Changed Mind,Y
317404,597741,760,2021-10-22,2,93.79,Not As Described,Y
317405,597742,110,2021-11-10,2,63.13,Changed Mind,Y
317406,597758,876,2023-03-16,1,37.24,Wrong Size/Fit,Y
317407,597759,338,2023-04-04,2,237.87,Changed Mind,Y
317408,597759,704,2023-03-21,2,20.35,Not As Described,Y
317409,597764,631,2023-09-01,1,31.8,Not As Described,Y
317410,597766,841,2023-11-17,1,85.56,Defective/Damaged,N
317411,597767,897,2023-12-28,2,92.08,Changed Mind,Y
317412,597768,611,2024-02-01,1,37.74,Wrong Size/Fit,Y
317413,597770,743,2024-03-06,1,41.14,Changed Mind,Y
317414,597772,382,2021-09-16,1,174.95,Changed Mind,Y
317415,597772,1048,2021-09-06,1,179.31,Not As Described,Y
317416,597774,794,2021-09-23,1,100.98,Changed Mind,Y
317417,597775,275,2021-09-27,1,20.78,Wrong Size/Fit,N
317418,597775,443,2021-10-16,2,46.0,Wrong Size/Fit,Y
317419,597777,574,2021-10-19,2,192.0,Wrong Size/Fit,N
317420,597779,269,2021-10-30,1,29.78,Better Price Found,Y
317421,597784,54,2021-12-13,1,104.31,Changed Mind,N
317422,597784,81,2021-11-28,2,90.19,Changed Mind,Y
317423,597790,905,2022-01-10,2,68.31,Defective/Damaged,N
317424,597793,471,2022-01-30,2,301.5,Wrong Size/Fit,Y
317425,597796,168,2022-03-06,1,302.75,Wrong Size/Fit,N
317426,597796,275,2022-02-24,1,20.78,Defective/Damaged,N
317427,597798,284,2022-02-27,1,70.0,Wrong Size/Fit,Y
