PO Number,Vendor Key,Product Key,Order Date,Expected Receipt Date,Actual Receipt Date,Order Quantity,Unit Cost,PO Status
40853,11,851,2025-01-29,2025-02-15,2025-02-10,43,119.14,Received
40854,11,851,2025-02-07,2025-02-24,2025-02-27,44,115.53,Received
40855,11,851,2025-03-09,2025-03-26,2025-03-28,50,115.12,Received
40856,11,851,2025-05-20,2025-06-06,2025-06-06,43,121.11,Received
40857,11,851,2025-07-16,2025-08-02,2025-08-04,47,115.03,Received
40858,3,852,2021-10-01,2021-10-17,2021-10-17,33,107.59,Received
40859,3,852,2021-10-20,2021-11-05,2021-11-05,43,106.45,Received
40860,3,852,2022-03-12,2022-03-28,2022-03-31,33,109.28,Received
40861,3,852,2022-04-23,2022-05-09,2022-05-07,45,113.66,Received
40862,3,852,2022-05-23,2022-06-08,2022-06-06,46,114.16,Received
40863,3,852,2022-06-13,2022-06-29,2022-06-29,51,114.41,Received
40864,3,852,2022-09-25,2022-10-11,2022-10-13,36,110.44,Received
40865,3,852,2023-03-20,2023-04-05,2023-04-05,49,110.74,Received
40866,3,852,2023-06-28,2023-07-14,2023-07-17,40,108.89,Received
40867,3,852,2023-07-18,2023-08-03,2023-08-04,46,111.75,Received
40868,3,852,2023-10-10,2023-10-26,2023-10-23,49,113.42,Received
40869,3,852,2024-05-01,2024-05-17,2024-05-16,29,115.27,Received
40870,3,852,2024-05-09,2024-05-25,2024-05-25,40,108.21,Received
40871,3,852,2024-06-08,2024-06-24,2024-06-23,45,107.89,Received
40872,3,852,2024-08-31,2024-09-16,2024-09-18,35,109.69,Received
40873,3,852,2024-10-28,2024-11-13,2024-11-13,51,106.76,Received
40874,3,852,2025-06-05,2025-06-21,2025-06-22,40,110.42,Received
40875,18,853,2021-12-01,2021-12-14,2021-12-14,34,84.38,Received
40876,18,853,2021-12-18,2021-12-31,2021-12-31,39,84.16,Received
40877,18,853,2022-01-01,2022-01-14,2022-01-12,42,88.63,Received
40878,18,853,2022-04-05,2022-04-18,2022-04-21,37,85.7,Received
40879,18,853,2022-06-12,2022-06-25,2022-06-22,30,85.6,Received
40880,18,853,2022-10-04,2022-10-17,2022-10-14,51,90.28,Received
40881,18,853,2022-10-04,2022-10-17,2022-10-16,45,88.46,Received
40882,18,853,2022-12-16,2022-12-29,2022-12-29,34,89.34,Received
40883,18,853,2023-02-04,2023-02-17,2023-02-18,42,84.51,Received
40884,18,853,2023-02-08,2023-02-21,2023-02-19,31,84.37,Received
40885,18,853,2023-04-29,2023-05-12,2023-05-15,33,87.97,Received
40886,18,853,2023-09-16,2023-09-29,2023-09-24,33,91.27,Received
40887,18,853,2023-10-08,2023-10-21,2023-10-22,38,92.34,Received
40888,18,853,2024-03-11,2024-03-24,2024-03-22,48,85.64,Received
40889,18,853,2024-04-15,2024-04-28,2024-04-28,41,85.53,Received
40890,18,853,2024-04-16,2024-04-29,2024-05-01,47,84.64,Received
40891,18,853,2024-05-09,2024-05-22,2024-05-21,33,87.17,Received
40892,18,853,2024-08-10,2024-08-23,2024-08-22,36,85.8,Received
40893,18,853,2024-08-11,2024-08-24,2024-08-25,43,83.9,Received
40894,18,853,2024-11-06,2024-11-19,2024-11-20,44,84.2,Received
40895,18,853,2024-11-08,2024-11-21,2024-11-16,52,91.5,Received
40896,18,853,2025-03-02,2025-03-15,2025-03-15,34,92.57,Received
40897,18,853,2025-03-21,2025-04-03,2025-04-01,39,91.12,Received
40898,18,853,2025-05-17,2025-05-30,2025-05-28,48,90.04,Received
40899,18,853,2025-07-16,2025-07-29,2025-07-25,39,91.8,Received
40900,18,853,2025-09-21,2025-10-04,2025-10-06,49,89.72,Received
40901,11,854,2021-10-27,2021-11-13,2021-11-14,51,1321.84,Received
40902,11,854,2021-10-30,2021-11-16,2021-11-15,30,1301.83,Received
40903,11,854,2022-04-23,2022-05-10,2022-05-10,41,1297.36,Received
40904,11,854,2022-06-29,2022-07-16,2022-07-15,43,1211.59,Received
40905,11,854,2023-07-19,2023-08-05,2023-08-05,37,1294.29,Received
40906,11,854,2023-08-22,2023-09-08,2023-09-09,32,1258.9,Received
40907,11,854,2023-11-03,2023-11-20,2023-11-19,44,1299.1,Received
40908,11,854,2024-03-02,2024-03-19,2024-03-17,44,1320.05,Received
40909,11,854,2024-04-29,2024-05-16,2024-05-18,40,1226.58,Received
40910,11,854,2025-03-05,2025-03-22,2025-03-23,37,1256.54,Received
40911,11,854,2025-05-12,2025-05-29,2025-06-01,35,1247.25,Received
40912,11,854,2025-07-31,2025-08-17,2025-08-20,40,1258.57,Received
40913,11,855,2021-09-05,2021-09-22,2021-09-22,399,20.31,Received
40914,11,855,2021-10-25,2021-11-11,2021-11-11,397,20.12,Received
40915,11,855,2021-11-29,2021-12-16,2021-12-16,396,19.94,Received
40916,11,855,2021-12-09,2021-12-26,2021-12-28,407,20.59,Received
40917,11,855,2022-01-01,2022-01-18,2022-01-18,391,21.43,Received
40918,11,855,2022-01-05,2022-01-22,2022-01-23,401,21.57,Received
40919,11,855,2022-02-03,2022-02-20,2022-02-20,388,21.38,Received
40920,11,855,2022-03-31,2022-04-17,2022-04-17,400,20.39,Received
40921,11,855,2022-04-03,2022-04-20,2022-04-17,401,20.24,Received
40922,11,855,2022-06-10,2022-06-27,2022-06-23,408,21.44,Received
40923,11,855,2022-06-24,2022-07-11,2022-07-11,400,20.34,Received
40924,11,855,2022-08-01,2022-08-18,2022-08-16,391,21.48,Received
40925,11,855,2022-08-14,2022-08-31,2022-08-27,397,21.11,Received
40926,11,855,2022-09-18,2022-10-05,2022-10-07,398,21.13,Received
40927,11,855,2022-10-11,2022-10-28,2022-10-28,409,20.19,Received
40928,11,855,2022-10-19,2022-11-05,2022-11-05,400,20.5,Received
40929,11,855,2022-12-07,2022-12-24,2022-12-22,385,21.1,Received
40930,11,855,2023-01-04,2023-01-21,2023-01-22,406,20.62,Received
40931,11,855,2023-01-13,2023-01-30,2023-01-27,392,19.86,Received
40932,11,855,2023-01-19,2023-02-05,2023-02-05,380,21.38,Received
40933,11,855,2023-04-27,2023-05-14,2023-05-15,395,20.04,Received
40934,11,855,2023-04-28,2023-05-15,2023-05-17,399,19.7,Received
40935,11,855,2023-05-11,2023-05-28,2023-05-31,395,19.76,Received
40936,11,855,2023-06-29,2023-07-16,2023-07-18,389,19.74,Received
40937,11,855,2023-07-04,2023-07-21,2023-07-22,395,20.65,Received
40938,11,855,2023-08-18,2023-09-04,2023-09-06,390,21.06,Received
40939,11,855,2023-08-31,2023-09-17,2023-09-14,391,20.0,Received
40940,11,855,2023-09-17,2023-10-04,2023-10-05,403,21.34,Received
40941,11,855,2023-10-03,2023-10-20,2023-10-22,397,19.66,Received
40942,11,855,2023-10-27,2023-11-13,2023-11-16,397,19.87,Received
40943,11,855,2023-11-27,2023-12-14,2023-12-14,402,21.72,Received
40944,11,855,2023-12-01,2023-12-18,2023-12-18,385,20.61,Received
40945,11,855,2023-12-02,2023-12-19,2023-12-17,396,20.0,Received
40946,11,855,2023-12-20,2024-01-06,2024-01-05,392,20.25,Received
40947,11,855,2024-01-12,2024-01-29,2024-01-27,389,20.86,Received
40948,11,855,2024-01-24,2024-02-10,2024-02-10,397,20.22,Received
40949,11,855,2024-03-24,2024-04-10,2024-04-10,394,20.58,Received
40950,11,855,2024-04-20,2024-05-07,2024-05-06,406,20.61,Received
40951,11,855,2024-05-05,2024-05-22,2024-05-21,409,20.98,Received
40952,11,855,2024-06-20,2024-07-07,2024-07-08,395,20.59,Received
40953,11,855,2024-08-28,2024-09-14,2024-09-14,394,20.55,Received
40954,11,855,2024-08-30,2024-09-16,2024-09-13,402,20.66,Received
40955,11,855,2024-10-07,2024-10-24,2024-10-20,394,20.64,Received
40956,11,855,2024-11-01,2024-11-18,2024-11-17,392,21.24,Received
40957,11,855,2024-11-16,2024-12-03,2024-12-02,393,21.7,Received
40958,11,855,2024-11-21,2024-12-08,2024-12-12,393,21.61,Received
40959,11,855,2025-02-02,2025-02-19,2025-02-19,392,21.2,Received
40960,11,855,2025-02-09,2025-02-26,2025-02-27,404,21.64,Received
40961,11,855,2025-02-13,2025-03-02,2025-03-02,386,21.13,Received
40962,11,855,2025-02-24,2025-03-13,2025-03-10,390,20.81,Received
40963,11,855,2025-03-02,2025-03-19,2025-03-20,394,20.96,Received
40964,11,855,2025-04-27,2025-05-14,2025-05-14,403,21.43,Received
40965,11,855,2025-05-06,2025-05-23,2025-05-23,394,21.65,Received
40966,11,855,2025-05-08,2025-05-25,2025-05-24,406,21.06,Received
40967,11,855,2025-05-22,2025-06-08,2025-06-09,383,21.07,Received
40968,11,855,2025-05-29,2025-06-15,2025-06-15,387,20.56,Received
40969,11,855,2025-08-12,2025-08-29,2025-08-28,414,19.7,Received
40970,11,855,2025-08-14,2025-08-31,2025-08-30,401,20.16,Received
40971,11,855,2025-09-10,2025-09-27,2025-09-24,409,20.8,Received
40972,11,855,2025-10-05,2025-10-22,2025-10-18,393,20.53,Received
40973,18,856,2021-11-04,2021-11-17,2021-11-18,37,382.8,Received
40974,18,856,2022-02-08,2022-02-21,2022-02-22,44,381.47,Received
40975,18,856,2022-08-20,2022-09-02,2022-09-07,21,386.22,Received
40976,18,856,2024-02-14,2024-02-27,2024-03-01,35,393.65,Received
40977,18,856,2024-02-18,2024-03-02,2024-03-01,33,385.17,Received
40978,18,856,2024-02-22,2024-03-06,2024-03-04,16,373.98,Received
40979,18,856,2024-10-01,2024-10-14,2024-10-12,37,397.18,Received
40980,18,856,2025-02-06,2025-02-19,2025-02-19,37,402.52,Received
40981,18,856,2025-06-08,2025-06-21,2025-06-21,19,370.44,Received
40982,3,857,2021-09-14,2021-09-30,2021-09-29,41,149.46,Received
40983,3,857,2022-01-25,2022-02-10,2022-02-12,49,157.82,Received
40984,3,857,2022-02-28,2022-03-16,2022-03-17,33,158.23,Received
40985,3,857,2022-03-19,2022-04-04,2022-03-31,35,152.81,Received
40986,3,857,2022-03-31,2022-04-16,2022-04-16,39,151.69,Received
40987,3,857,2022-04-18,2022-05-04,2022-05-08,52,151.77,Received
40988,3,857,2022-04-20,2022-05-06,2022-05-06,39,160.88,Received
40989,3,857,2022-04-26,2022-05-12,2022-05-12,46,154.27,Received
40990,3,857,2022-04-30,2022-05-16,2022-05-16,48,154.13,Received
40991,3,857,2022-07-10,2022-07-26,2022-07-27,39,157.19,Received
40992,3,857,2022-08-01,2022-08-17,2022-08-16,56,156.63,Received
40993,3,857,2022-08-22,2022-09-07,2022-09-04,54,159.41,Received
40994,3,857,2022-10-12,2022-10-28,2022-10-28,35,162.14,Received
40995,3,857,2022-10-27,2022-11-12,2022-11-13,63,163.19,Received
40996,3,857,2022-11-13,2022-11-29,2022-12-03,30,157.15,Received
40997,3,857,2023-02-01,2023-02-17,2023-02-15,55,155.32,Received
40998,3,857,2023-02-12,2023-02-28,2023-02-28,64,157.89,Received
40999,3,857,2023-02-26,2023-03-14,2023-03-14,52,150.45,Received
41000,3,857,2023-05-14,2023-05-30,2023-05-28,35,159.6,Received
41001,3,857,2023-08-20,2023-09-05,2023-09-09,55,151.41,Received
41002,3,857,2023-11-03,2023-11-19,2023-11-19,62,155.53,Received
41003,3,857,2023-11-06,2023-11-22,2023-11-23,38,151.86,Received
41004,3,857,2023-12-19,2024-01-04,2024-01-04,49,158.17,Received
41005,3,857,2024-02-17,2024-03-04,2024-03-03,45,148.63,Received
41006,3,857,2024-02-26,2024-03-13,2024-03-11,42,161.43,Received
41007,3,857,2024-04-19,2024-05-05,2024-05-08,42,154.87,Received
41008,3,857,2024-05-17,2024-06-02,2024-06-02,26,155.62,Received
41009,3,857,2024-05-29,2024-06-14,2024-06-13,52,149.73,Received
41010,3,857,2024-07-28,2024-08-13,2024-08-13,31,161.75,Received
41011,3,857,2024-08-05,2024-08-21,2024-08-22,38,156.56,Received
41012,3,857,2024-09-26,2024-10-12,2024-10-14,42,153.88,Received
41013,3,857,2024-12-24,2025-01-09,2025-01-05,66,149.12,Received
41014,3,857,2025-01-19,2025-02-04,2025-02-05,61,154.63,Received
41015,3,857,2025-02-07,2025-02-23,2025-02-24,47,148.4,Received
41016,3,857,2025-03-20,2025-04-05,2025-04-04,45,151.33,Received
41017,3,857,2025-05-12,2025-05-28,2025-05-27,39,153.0,Received
41018,3,857,2025-05-17,2025-06-02,2025-06-02,51,162.82,Received
41019,3,857,2025-05-19,2025-06-04,2025-06-05,54,152.34,Received
41020,3,857,2025-06-05,2025-06-21,2025-06-19,51,151.63,Received
41021,3,857,2025-07-24,2025-08-09,2025-08-13,54,155.35,Received
41022,3,857,2025-09-11,2025-09-27,2025-09-30,40,151.93,Received
41023,3,857,2025-09-12,2025-09-28,2025-10-01,29,153.26,Received
41024,3,857,2025-09-22,2025-10-08,2025-10-07,33,155.18,Received
41025,3,857,2025-10-10,2025-10-26,,51,153.35,In Transit
41026,18,858,2021-09-18,2021-10-01,2021-09-27,147,61.27,Received
41027,18,858,2021-09-29,2021-10-12,2021-10-12,141,61.93,Received
41028,18,858,2021-10-07,2021-10-20,2021-10-20,117,61.22,Received
41029,18,858,2021-10-11,2021-10-24,2021-10-24,163,59.56,Received
41030,18,858,2022-01-03,2022-01-16,2022-01-18,154,63.17,Received
41031,18,858,2022-02-01,2022-02-14,2022-02-18,136,58.17,Received
41032,18,858,2022-02-21,2022-03-06,2022-03-07,151,60.75,Received
41033,18,858,2022-05-12,2022-05-25,2022-05-27,134,59.25,Received
41034,18,858,2022-06-14,2022-06-27,2022-06-27,141,57.98,Received
41035,18,858,2022-06-14,2022-06-27,2022-06-28,142,62.2,Received
41036,18,858,2022-06-22,2022-07-05,2022-07-07,128,62.52,Received
41037,18,858,2022-07-16,2022-07-29,2022-07-28,130,60.72,Received
41038,18,858,2022-07-25,2022-08-07,2022-08-11,145,61.08,Received
41039,18,858,2022-08-10,2022-08-23,2022-08-21,158,63.34,Received
41040,18,858,2022-10-17,2022-10-30,2022-10-30,142,58.77,Received
41041,18,858,2022-10-20,2022-11-02,2022-11-03,136,58.87,Received
41042,18,858,2023-01-06,2023-01-19,2023-01-17,137,59.7,Received
41043,18,858,2023-01-31,2023-02-13,2023-02-16,133,61.96,Received
41044,18,858,2023-02-28,2023-03-13,2023-03-10,134,62.09,Received
41045,18,858,2023-03-21,2023-04-03,2023-04-06,140,63.64,Received
41046,18,858,2023-04-15,2023-04-28,2023-04-27,140,63.31,Received
41047,18,858,2023-04-15,2023-04-28,2023-04-28,131,62.62,Received
41048,18,858,2023-05-24,2023-06-06,2023-06-02,144,62.2,Received
41049,18,858,2023-07-22,2023-08-04,2023-08-03,140,61.42,Received
41050,18,858,2023-07-30,2023-08-12,2023-08-14,132,62.91,Received
41051,18,858,2023-08-04,2023-08-17,2023-08-13,131,62.69,Received
41052,18,858,2023-08-21,2023-09-03,2023-09-02,137,60.72,Received
41053,18,858,2023-09-24,2023-10-07,2023-10-05,142,63.3,Received
41054,18,858,2023-10-18,2023-10-31,2023-10-29,143,60.39,Received
41055,18,858,2023-10-27,2023-11-09,2023-11-09,128,62.63,Received
41056,18,858,2023-11-18,2023-12-01,2023-12-03,136,63.56,Received
41057,18,858,2024-01-03,2024-01-16,2024-01-16,148,62.47,Received
41058,18,858,2024-01-04,2024-01-17,2024-01-20,150,61.54,Received
41059,18,858,2024-01-07,2024-01-20,2024-01-16,156,59.96,Received
41060,18,858,2024-01-29,2024-02-11,2024-02-09,135,59.5,Received
41061,18,858,2024-02-03,2024-02-16,2024-02-16,143,60.63,Received
41062,18,858,2024-02-10,2024-02-23,2024-02-20,135,60.97,Received
41063,18,858,2024-02-17,2024-03-01,2024-02-26,144,60.77,Received
41064,18,858,2024-03-19,2024-04-01,2024-04-05,146,57.65,Received
41065,18,858,2024-04-11,2024-04-24,2024-04-24,148,60.9,Received
41066,18,858,2024-04-15,2024-04-28,2024-04-29,147,61.14,Received
41067,18,858,2024-05-04,2024-05-17,2024-05-17,145,60.73,Received
41068,18,858,2024-07-05,2024-07-18,2024-07-23,147,57.66,Received
41069,18,858,2024-08-11,2024-08-24,2024-08-29,155,60.23,Received
41070,18,858,2024-09-15,2024-09-28,2024-09-28,148,59.83,Received
41071,18,858,2024-10-02,2024-10-15,2024-10-12,133,60.2,Received
41072,18,858,2024-10-19,2024-11-01,2024-11-04,133,61.03,Received
41073,18,858,2024-10-21,2024-11-03,2024-11-03,139,57.98,Received
41074,18,858,2024-12-01,2024-12-14,2024-12-15,134,60.21,Received
41075,18,858,2025-01-06,2025-01-19,2025-01-14,142,59.14,Received
41076,18,858,2025-01-08,2025-01-21,2025-01-23,142,61.71,Received
41077,18,858,2025-01-30,2025-02-12,2025-02-09,145,59.25,Received
41078,18,858,2025-04-14,2025-04-27,2025-04-26,153,58.61,Received
41079,18,858,2025-07-08,2025-07-21,2025-07-23,141,59.99,Received
41080,18,858,2025-07-28,2025-08-10,2025-08-14,135,61.8,Received
41081,18,858,2025-08-15,2025-08-28,2025-08-26,139,62.34,Received
41082,18,858,2025-08-30,2025-09-12,2025-09-11,141,58.16,Received
41083,18,858,2025-08-31,2025-09-13,2025-09-12,153,62.74,Received
41084,18,858,2025-09-19,2025-10-02,2025-10-05,123,57.79,Received
41085,18,858,2025-09-24,2025-10-07,2025-10-07,146,58.85,Received
41086,3,859,2021-09-24,2021-10-10,2021-10-09,40,209.16,Received
41087,3,859,2022-01-23,2022-02-08,2022-02-08,42,209.03,Received
41088,3,859,2022-04-25,2022-05-11,2022-05-06,42,208.85,Received
41089,3,859,2022-04-30,2022-05-16,2022-05-20,40,198.44,Received
41090,3,859,2022-05-25,2022-06-10,2022-06-14,56,194.44,Received
41091,3,859,2022-11-16,2022-12-02,2022-12-02,29,193.23,Received
41092,3,859,2023-02-08,2023-02-24,2023-02-24,39,193.83,Received
41093,3,859,2023-02-27,2023-03-15,2023-03-18,44,212.81,Received
41094,3,859,2023-05-12,2023-05-28,2023-05-27,28,211.88,Received
41095,3,859,2023-05-22,2023-06-07,2023-06-08,38,197.83,Received
41096,3,859,2023-06-10,2023-06-26,2023-06-28,47,209.05,Received
41097,3,859,2023-08-03,2023-08-19,2023-08-17,36,210.68,Received
41098,3,859,2023-12-01,2023-12-17,2023-12-17,49,208.17,Received
41099,3,859,2023-12-04,2023-12-20,2023-12-17,49,200.9,Received
41100,3,859,2023-12-11,2023-12-27,2023-12-30,49,208.85,Received
41101,3,859,2024-02-11,2024-02-27,2024-02-27,35,206.63,Received
41102,3,859,2024-02-29,2024-03-16,2024-03-16,32,208.69,Received
41103,3,859,2024-03-03,2024-03-19,2024-03-21,48,195.55,Received
41104,3,859,2024-04-05,2024-04-21,2024-04-19,34,205.57,Received
41105,3,859,2024-05-16,2024-06-01,2024-06-01,39,212.03,Received
41106,3,859,2024-10-09,2024-10-25,2024-10-25,40,211.78,Received
41107,3,859,2024-12-10,2024-12-26,2024-12-25,46,202.02,Received
41108,3,859,2025-04-16,2025-05-02,2025-05-03,32,205.53,Received
41109,18,860,2021-12-31,2022-01-13,2022-01-11,49,31.51,Received
41110,18,860,2022-01-08,2022-01-21,2022-01-23,51,29.63,Received
41111,18,860,2022-01-30,2022-02-12,2022-02-12,46,31.88,Received
41112,18,860,2022-01-31,2022-02-13,2022-02-09,43,31.6,Received
41113,18,860,2022-02-24,2022-03-09,2022-03-09,41,31.24,Received
41114,18,860,2022-03-25,2022-04-07,2022-04-04,47,29.65,Received
41115,18,860,2022-05-07,2022-05-20,2022-05-20,46,32.13,Received
41116,18,860,2022-05-17,2022-05-30,2022-05-30,49,29.25,Received
41117,18,860,2022-06-28,2022-07-11,2022-07-14,43,29.76,Received
41118,18,860,2022-07-08,2022-07-21,2022-07-23,49,29.77,Received
41119,18,860,2022-08-28,2022-09-10,2022-09-10,54,30.05,Received
41120,18,860,2022-09-22,2022-10-05,2022-10-04,53,30.16,Received
41121,18,860,2022-11-12,2022-11-25,2022-11-25,52,31.78,Received
41122,18,860,2022-11-30,2022-12-13,2022-12-15,41,31.01,Received
41123,18,860,2023-01-09,2023-01-22,2023-01-22,64,30.25,Received
41124,18,860,2023-02-17,2023-03-02,2023-03-05,41,31.67,Received
41125,18,860,2023-02-22,2023-03-07,2023-03-06,49,30.69,Received
41126,18,860,2023-03-28,2023-04-10,2023-04-09,38,31.34,Received
41127,18,860,2023-04-08,2023-04-21,2023-04-24,48,30.41,Received
41128,18,860,2023-05-07,2023-05-20,2023-05-20,48,30.88,Received
41129,18,860,2023-05-22,2023-06-04,2023-06-04,53,30.11,Received
41130,18,860,2023-07-24,2023-08-06,2023-08-11,44,31.07,Received
41131,18,860,2023-08-29,2023-09-11,2023-09-11,41,32.26,Received
41132,18,860,2023-09-19,2023-10-02,2023-10-02,56,30.15,Received
41133,18,860,2023-09-22,2023-10-05,2023-10-07,32,31.49,Received
41134,18,860,2023-09-25,2023-10-08,2023-10-10,61,31.25,Received
41135,18,860,2023-11-14,2023-11-27,2023-11-27,46,30.2,Received
41136,18,860,2023-11-22,2023-12-05,2023-12-06,31,31.38,Received
41137,18,860,2023-11-26,2023-12-09,2023-12-09,43,31.99,Received
41138,18,860,2023-12-16,2023-12-29,2023-12-26,49,31.88,Received
41139,18,860,2024-01-01,2024-01-14,2024-01-14,49,30.97,Received
41140,18,860,2024-02-07,2024-02-20,2024-02-21,45,32.22,Received
41141,18,860,2024-02-23,2024-03-07,2024-03-07,34,30.9,Received
41142,18,860,2024-02-23,2024-03-07,2024-03-08,46,29.37,Received
41143,18,860,2024-03-08,2024-03-21,2024-03-21,44,29.47,Received
41144,18,860,2024-03-28,2024-04-10,2024-04-10,35,29.39,Received
41145,18,860,2024-04-07,2024-04-20,2024-04-18,28,29.6,Received
41146,18,860,2024-04-14,2024-04-27,2024-04-26,46,31.02,Received
41147,18,860,2024-04-19,2024-05-02,2024-05-02,53,29.92,Received
41148,18,860,2024-06-01,2024-06-14,2024-06-14,35,30.57,Received
41149,18,860,2024-06-21,2024-07-04,2024-07-08,37,32.06,Received
41150,18,860,2024-07-26,2024-08-08,2024-08-09,44,31.73,Received
41151,18,860,2024-08-01,2024-08-14,2024-08-15,54,29.47,Received
41152,18,860,2024-08-17,2024-08-30,2024-08-23,51,30.42,Received
41153,18,860,2024-10-21,2024-11-03,2024-11-03,49,31.88,Received
41154,18,860,2024-10-27,2024-11-09,2024-11-09,37,30.28,Received
41155,18,860,2025-01-14,2025-01-27,2025-01-29,45,31.08,Received
41156,18,860,2025-01-24,2025-02-06,2025-02-02,44,29.88,Received
41157,18,860,2025-01-30,2025-02-12,2025-02-12,41,30.51,Received
41158,18,860,2025-02-06,2025-02-19,2025-02-20,50,29.59,Received
41159,18,860,2025-02-17,2025-03-02,2025-02-27,41,30.09,Received
41160,18,860,2025-03-28,2025-04-10,2025-04-12,44,30.21,Received
41161,18,860,2025-04-18,2025-05-01,2025-04-28,38,29.45,Received
41162,18,860,2025-04-28,2025-05-11,2025-05-09,36,29.59,Received
41163,18,860,2025-05-03,2025-05-16,2025-05-15,21,29.53,Received
41164,18,860,2025-05-25,2025-06-07,2025-06-07,40,29.52,Received
41165,18,860,2025-07-24,2025-08-06,2025-08-08,43,30.15,Received
41166,18,860,2025-08-10,2025-08-23,2025-08-21,30,31.47,Received
41167,18,860,2025-09-02,2025-09-15,2025-09-17,46,29.72,Received
41168,18,860,2025-10-13,2025-10-26,,39,30.58,In Transit
41169,3,861,2021-09-07,2021-09-23,2021-09-22,113,34.61,Received
41170,3,861,2021-11-06,2021-11-22,2021-11-24,138,35.99,Received
41171,3,861,2022-02-27,2022-03-15,2022-03-14,128,36.41,Received
41172,3,861,2022-03-04,2022-03-20,2022-03-21,139,35.18,Received
41173,3,861,2022-03-05,2022-03-21,2022-03-24,131,37.5,Received
41174,3,861,2022-03-21,2022-04-06,2022-04-02,124,34.97,Received
41175,3,861,2022-04-01,2022-04-17,2022-04-20,117,37.85,Received
41176,3,861,2022-04-21,2022-05-07,2022-05-07,131,35.2,Received
41177,3,861,2022-04-27,2022-05-13,2022-05-12,122,37.12,Received
41178,3,861,2022-06-08,2022-06-24,2022-06-28,138,35.39,Received
