Store Key,Fiscal Year,Fiscal Period,Budget Sales Amount,Budget Units
882,2022,7,152104.17,55
882,2022,8,57760.49,81
882,2022,9,110124.88,63
882,2022,10,90259.2,55
882,2022,11,145096.49,74
882,2022,12,134635.54,67
882,2023,1,125524.9,60
882,2023,2,172729.28,72
882,2023,3,117852.21,59
882,2023,4,133291.41,59
882,2023,5,147123.69,88
882,2023,6,123378.22,58
882,2023,7,174463.94,35
882,2023,8,188462.93,52
882,2023,9,137766.21,44
882,2023,10,132951.31,60
882,2023,11,151544.65,72
882,2023,12,161969.39,85
882,2024,1,143840.2,74
882,2024,2,145799.52,91
882,2024,3,155746.82,71
882,2024,4,131020.47,67
882,2024,5,182566.6,80
882,2024,6,133588.6,75
882,2024,7,82200.87,69
882,2024,8,115961.73,90
882,2024,9,123066.95,65
882,2024,10,141957.75,74
882,2024,11,194800.64,99
882,2024,12,215940.73,73
882,2025,1,150545.96,76
882,2025,2,217114.01,101
882,2025,3,157875.38,70
882,2025,4,186826.53,78
882,2025,5,224143.35,90
882,2025,6,184195.97,88
882,2025,7,150408.24,97
882,2025,8,183010.8,119
882,2025,9,133977.19,77
882,2025,10,180976.11,38
885,2023,1,4853.16,5
885,2023,2,22652.44,13
885,2023,3,11461.95,10
885,2023,4,14570.05,10
885,2023,5,21901.72,13
885,2023,6,20028.14,9
885,2023,7,18396.11,8
885,2023,8,30722.23,15
885,2023,9,22902.3,14
885,2023,10,32441.46,22
885,2023,11,57881.7,31
885,2023,12,64736.76,39
885,2024,1,5639.87,33
885,2024,2,26812.1,33
885,2024,3,13274.03,35
885,2024,4,16954.88,27
885,2024,5,24792.91,44
885,2024,6,22603.87,30
885,2024,7,22463.58,32
885,2024,8,36508.16,35
885,2024,9,26447.33,28
885,2024,10,38430.41,29
885,2024,11,64127.78,38
885,2024,12,74646.44,27
885,2025,1,55490.48,28
885,2025,2,75456.27,35
885,2025,3,73934.25,29
885,2025,4,59697.81,33
885,2025,5,89579.74,43
885,2025,6,48623.54,31
885,2025,7,72569.55,47
885,2025,8,79395.48,49
885,2025,9,43619.46,37
885,2025,10,52961.55,16
888,2021,8,88870.65,51
888,2021,9,135979.02,72
888,2021,10,129510.2,78
888,2021,11,186749.59,99
888,2021,12,122107.95,79
888,2022,1,144876.62,81
888,2022,2,143060.41,94
888,2022,3,121327.47,86
888,2022,4,152992.13,85
888,2022,5,162381.74,104
888,2022,6,128197.7,79
888,2022,7,141425.1,86
888,2022,8,101913.17,105
888,2022,9,153168.07,80
888,2022,10,158343.4,87
888,2022,11,212509.77,91
888,2022,12,141350.69,77
888,2023,1,166265.24,85
888,2023,2,177398.56,88
888,2023,3,147436.17,84
888,2023,4,170858.37,75
888,2023,5,188799.42,96
888,2023,6,145788.74,80
888,2023,7,158333.95,48
888,2023,8,180983.86,70
888,2023,9,164882.39,67
888,2023,10,171999.71,72
888,2023,11,195718.7,97
888,2023,12,138044.01,106
888,2024,1,158277.53,76
888,2024,2,186092.41,98
888,2024,3,165942.42,74
888,2024,4,157755.52,80
888,2024,5,188668.92,113
888,2024,6,136859.88,66
888,2024,7,101016.34,79
888,2024,8,142228.48,102
888,2024,9,132774.32,83
888,2024,10,154815.7,85
888,2024,11,195549.58,97
888,2024,12,192260.15,80
888,2025,1,141480.51,84
888,2025,2,198798.72,94
888,2025,3,149618.68,78
888,2025,4,154277.28,82
888,2025,5,194770.55,105
888,2025,6,136006.3,97
888,2025,7,153336.42,115
888,2025,8,184448.97,134
888,2025,9,147680.84,97
888,2025,10,135103.32,37
889,2021,8,55832.75,53
889,2021,9,85970.32,75
889,2021,10,96501.88,87
889,2021,11,122309.39,94
889,2021,12,79723.46,65
889,2022,1,99142.73,81
889,2022,2,107989.65,100
889,2022,3,89462.12,79
889,2022,4,106179.07,81
889,2022,5,117079.2,106
889,2022,6,98310.86,80
889,2022,7,106326.26,75
889,2022,8,67563.14,104
889,2022,9,105103.4,75
889,2022,10,110639.02,77
889,2022,11,139370.72,106
889,2022,12,99102.7,76
889,2023,1,114468.14,72
889,2023,2,134446.2,108
889,2023,3,98678.57,80
889,2023,4,118596.7,73
889,2023,5,137021.92,105
889,2023,6,117724.29,71
889,2023,7,124834.84,52
889,2023,8,131946.34,73
889,2023,9,106741.46,79
889,2023,10,98960.27,89
889,2023,11,152352.92,103
889,2023,12,114978.09,98
889,2024,1,104777.16,74
889,2024,2,159031.02,93
889,2024,3,115240.38,62
889,2024,4,109453.38,58
889,2024,5,152429.05,59
889,2024,6,109243.32,41
889,2024,7,82760.01,51
889,2024,8,97685.64,51
889,2024,9,91780.67,33
889,2024,10,115078.39,17
889,2024,11,120737.61,24
889,2024,12,123534.38,18
889,2025,1,89416.78,19
889,2025,2,115909.19,21
889,2025,3,86280.22,18
889,2025,4,62688.4,14
889,2025,5,73862.54,22
889,2025,6,63623.7,32
889,2025,7,49155.4,42
889,2025,8,61650.72,55
889,2025,9,40483.63,24
889,2025,10,16270.99,6
893,2021,8,29664.83,23
893,2021,9,29525.81,30
893,2021,10,40789.67,34
893,2021,11,37441.56,38
893,2021,12,35666.3,35
893,2022,1,34972.18,34
893,2022,2,52199.45,45
893,2022,3,36714.08,32
893,2022,4,38326.2,32
893,2022,5,44377.64,36
893,2022,6,28883.69,35
893,2022,7,31838.5,36
893,2022,8,34476.49,41
893,2022,9,35349.35,43
893,2022,10,45363.98,34
893,2022,11,44995.53,48
893,2022,12,39887.1,38
893,2023,1,42925.85,35
893,2023,2,59593.31,45
893,2023,3,43249.59,40
893,2023,4,43310.7,40
893,2023,5,51779.61,57
893,2023,6,32536.53,38
893,2023,7,38039.49,28
893,2023,8,56799.35,46
893,2023,9,46400.49,42
893,2023,10,43482.3,54
893,2023,11,54710.49,83
893,2023,12,51843.82,88
893,2024,1,40662.21,79
893,2024,2,65938.56,94
893,2024,3,52907.39,72
893,2024,4,62432.15,78
893,2024,5,60940.94,96
893,2024,6,58320.26,82
893,2024,7,36895.34,82
893,2024,8,57070.42,119
893,2024,9,48194.29,99
893,2024,10,73068.55,95
893,2024,11,107034.66,137
893,2024,12,132579.56,97
893,2025,1,99292.02,116
893,2025,2,144027.15,143
893,2025,3,109063.71,111
893,2025,4,101110.29,117
893,2025,5,123105.35,138
893,2025,6,134889.7,129
893,2025,7,124025.1,124
893,2025,8,157770.49,158
893,2025,9,146109.38,130
893,2025,10,144772.76,66
895,2021,8,52236.81,36
895,2021,9,83291.31,78
895,2021,10,102461.21,85
895,2021,11,116663.54,89
895,2021,12,91654.54,77
895,2022,1,74286.2,73
895,2022,2,110599.2,90
895,2022,3,86848.31,71
895,2022,4,89188.95,75
895,2022,5,103208.79,83
895,2022,6,92268.76,73
895,2022,7,95084.03,79
895,2022,8,62171.92,100
895,2022,9,95324.16,70
895,2022,10,114693.39,78
895,2022,11,141690.35,86
895,2022,12,103790.88,84
895,2023,1,91370.22,76
895,2023,2,126039.93,91
895,2023,3,104835.46,87
895,2023,4,107478.79,76
895,2023,5,119156.04,103
895,2023,6,105691.01,63
895,2023,7,105969.4,54
895,2023,8,146193.93,66
895,2023,9,101725.0,61
895,2023,10,101084.22,88
895,2023,11,138697.45,99
895,2023,12,113413.39,103
895,2024,1,121332.29,67
895,2024,2,141055.05,92
895,2024,3,113961.27,58
895,2024,4,116100.07,52
895,2024,5,139025.44,60
895,2024,6,87675.19,30
895,2024,7,82903.9,30
895,2024,8,84074.98,39
895,2024,9,90844.88,26
895,2024,10,100160.02,25
895,2024,11,118599.45,35
895,2024,12,116100.16,18
895,2025,1,81275.86,19
895,2025,2,130244.79,29
895,2025,3,68357.71,22
895,2025,4,52685.73,19
895,2025,5,72411.91,19
895,2025,6,33530.13,36
895,2025,7,32584.5,39
895,2025,8,37337.36,63
895,2025,9,26371.34,29
895,2025,10,17995.2,7
897,2021,8,23809.8,24
897,2021,9,41127.63,38
897,2021,10,53483.76,37
897,2021,11,45196.71,46
897,2021,12,35655.2,30
897,2022,1,53184.31,38
897,2022,2,46858.51,42
897,2022,3,62043.52,36
897,2022,4,46205.12,40
897,2022,5,53171.65,39
897,2022,6,42644.25,38
897,2022,7,50178.7,38
897,2022,8,28109.87,55
897,2022,9,48470.61,40
897,2022,10,59191.74,38
897,2022,11,54685.6,46
897,2022,12,42633.69,39
897,2023,1,59328.06,44
897,2023,2,55884.5,53
897,2023,3,71264.37,43
897,2023,4,51478.97,38
897,2023,5,62730.58,50
897,2023,6,50830.33,37
897,2023,7,60300.71,43
897,2023,8,76805.9,51
897,2023,9,58059.73,38
897,2023,10,57746.29,42
897,2023,11,67141.45,42
897,2023,12,65514.35,47
897,2024,1,64851.42,32
897,2024,2,68497.22,37
897,2024,3,64856.26,31
897,2024,4,57109.52,28
897,2024,5,79650.98,37
897,2024,6,59066.32,22
897,2024,7,48647.48,22
897,2024,8,83115.29,23
897,2024,9,55642.84,12
897,2024,10,68754.01,10
897,2024,11,52790.83,24
897,2024,12,53389.29,15
897,2025,1,39701.57,11
897,2025,2,45638.08,24
897,2025,3,41896.18,19
897,2025,4,41425.23,11
897,2025,5,55158.78,17
897,2025,6,18740.19,15
897,2025,7,20939.6,13
897,2025,8,21154.42,19
897,2025,9,12263.01,11
897,2025,10,8225.35,8
898,2021,8,110868.99,76
898,2021,9,173441.91,121
898,2021,10,170202.49,136
898,2021,11,192896.77,139
898,2021,12,170956.25,107
898,2022,1,206804.22,132
898,2022,2,214731.37,140
898,2022,3,167803.03,113
898,2022,4,170091.29,121
898,2022,5,213683.52,152
898,2022,6,159323.21,110
898,2022,7,165024.6,134
898,2022,8,132551.69,139
898,2022,9,195850.61,120
898,2022,10,201940.95,123
898,2022,11,223296.29,137
898,2022,12,198379.47,121
898,2023,1,235422.23,129
898,2023,2,243727.64,147
898,2023,3,197921.11,114
898,2023,4,196551.05,116
898,2023,5,239400.08,155
898,2023,6,189122.71,106
898,2023,7,203326.0,82
898,2023,8,245354.94,102
898,2023,9,203544.79,102
898,2023,10,226910.46,123
898,2023,11,277929.95,155
898,2023,12,193663.3,151
898,2024,1,212625.47,117
898,2024,2,244793.73,136
898,2024,3,202052.03,129
898,2024,4,231980.83,129
898,2024,5,265708.09,141
898,2024,6,183247.68,115
898,2024,7,143926.69,123
898,2024,8,156989.24,164
898,2024,9,149702.13,103
898,2024,10,195316.38,112
898,2024,11,252026.19,152
898,2024,12,279422.45,127
898,2025,1,201378.26,122
898,2025,2,240052.69,142
898,2025,3,179232.5,129
898,2025,4,223093.14,124
898,2025,5,236867.53,138
898,2025,6,194562.06,146
898,2025,7,207192.36,164
898,2025,8,256711.09,213
898,2025,9,187395.23,133
898,2025,10,201813.47,55
902,2021,8,52119.79,53
902,2021,9,77808.42,73
902,2021,10,64671.77,65
902,2021,11,96356.14,86
902,2021,12,68235.92,62
902,2022,1,90908.07,79
902,2022,2,92776.62,75
902,2022,3,90298.6,79
902,2022,4,76278.64,67
902,2022,5,107307.44,90
902,2022,6,89208.38,78
902,2022,7,75848.45,69
902,2022,8,63713.35,84
902,2022,9,90035.71,59
902,2022,10,77899.35,72
902,2022,11,113042.68,82
902,2022,12,80042.39,76
902,2023,1,105219.09,62
902,2023,2,108484.31,84
902,2023,3,106046.13,74
902,2023,4,89780.95,66
902,2023,5,123097.68,78
902,2023,6,106656.73,61
902,2023,7,90557.08,44
902,2023,8,105752.81,48
902,2023,9,85760.43,61
902,2023,10,93521.57,78
902,2023,11,134810.19,85
902,2023,12,98253.89,93
902,2024,1,86917.43,72
902,2024,2,116494.97,95
902,2024,3,85474.42,64
902,2024,4,90272.43,67
902,2024,5,120262.07,84
902,2024,6,73830.82,71
902,2024,7,55286.37,66
902,2024,8,64178.37,83
902,2024,9,66479.74,76
902,2024,10,83110.97,67
902,2024,11,89526.57,88
902,2024,12,100841.51,67
902,2025,1,60296.39,69
902,2025,2,96488.53,90
902,2025,3,61038.26,83
902,2025,4,71191.65,74
902,2025,5,80567.6,86
902,2025,6,67213.35,83
902,2025,7,66540.35,91
902,2025,8,98481.02,117
902,2025,9,75050.71,86
902,2025,10,69655.77,34
908,2023,2,14701.81,10
908,2023,3,18165.29,13
908,2023,4,18140.74,12
908,2023,5,45308.97,26
908,2023,6,26377.28,17
908,2023,7,20546.13,18
908,2023,8,30385.65,22
908,2023,9,60472.13,29
908,2023,10,79535.32,44
908,2023,11,100965.35,58
908,2023,12,92558.06,66
908,2024,1,77492.94,45
908,2024,2,17026.65,47
908,2024,3,20598.98,49
908,2024,4,20896.35,38
908,2024,5,55248.2,48
908,2024,6,29591.26,38
908,2024,7,24110.84,36
908,2024,8,37391.14,48
908,2024,9,73308.62,33
908,2024,10,89020.99,40
908,2024,11,119334.17,48
908,2024,12,106992.71,40
908,2025,1,86994.87,28
908,2025,2,90823.22,38
908,2025,3,110727.99,36
908,2025,4,72496.06,32
908,2025,5,92137.57,41
908,2025,6,74495.37,36
908,2025,7,64587.7,39
908,2025,8,122849.46,61
908,2025,9,72128.71,41
908,2025,10,73380.49,18
909,2021,8,23782.24,20
909,2021,9,70798.98,41
909,2021,10,61327.0,37
909,2021,11,61207.85,42
909,2021,12,46147.85,33
909,2022,1,51795.84,36
909,2022,2,58537.2,40
909,2022,3,62078.27,41
909,2022,4,51826.63,39
909,2022,5,58567.42,45
909,2022,6,64503.36,41
909,2022,7,65605.89,43
909,2022,8,26018.35,52
909,2022,9,82579.62,41
909,2022,10,72347.24,46
909,2022,11,71238.27,56
909,2022,12,56925.75,46
909,2023,1,57930.44,50
909,2023,2,65818.73,52
909,2023,3,71559.92,51
909,2023,4,62985.64,50
909,2023,5,71433.41,65
909,2023,6,73927.96,42
909,2023,7,79443.03,37
909,2023,8,86040.67,38
909,2023,9,67362.53,46
909,2023,10,79359.32,69
909,2023,11,99782.78,73
909,2023,12,81244.24,82
909,2024,1,105737.81,71
909,2024,2,101279.78,80
909,2024,3,100829.35,63
909,2024,4,85004.72,79
909,2024,5,120692.33,89
909,2024,6,80585.54,66
909,2024,7,70859.71,78
909,2024,8,69068.91,89
909,2024,9,85395.87,77
909,2024,10,111686.35,75
909,2024,11,166449.75,90
909,2024,12,155091.76,76
909,2025,1,110920.2,75
909,2025,2,153037.71,99
909,2025,3,124549.07,78
909,2025,4,144202.72,75
909,2025,5,172816.26,98
909,2025,6,132172.88,81
909,2025,7,143100.98,87
909,2025,8,168668.0,116
909,2025,9,146248.9,71
909,2025,10,138073.23,41
911,2021,8,57250.66,41
911,2021,9,60175.59,51
911,2021,10,80093.37,56
911,2021,11,101786.32,73
911,2021,12,79958.82,60
911,2022,1,70222.6,64
911,2022,2,88025.14,72
911,2022,3,77498.34,54
911,2022,4,77844.79,57
911,2022,5,93072.34,72
911,2022,6,83095.91,60
911,2022,7,69340.04,61
911,2022,8,63406.18,74
911,2022,9,71329.23,56
911,2022,10,93868.01,60
911,2022,11,119907.01,79
911,2022,12,97366.45,69
911,2023,1,82138.73,61
911,2023,2,100744.6,90
911,2023,3,87244.31,76
911,2023,4,90282.46,76
911,2023,5,107732.83,97
911,2023,6,100690.79,62
911,2023,7,84322.55,53
911,2023,8,115252.45,56
911,2023,9,92249.87,62
911,2023,10,94874.2,88
911,2023,11,126639.23,103
911,2023,12,112138.61,111
911,2024,1,88508.1,90
911,2024,2,148634.96,129
911,2024,3,138522.14,104
911,2024,4,105700.96,97
911,2024,5,138985.21,129
911,2024,6,98819.99,103
911,2024,7,77765.69,120
911,2024,8,88508.95,140
911,2024,9,114865.86,122
911,2024,10,150945.94,125
911,2024,11,160327.02,146
911,2024,12,190491.48,114
911,2025,1,148789.56,130
911,2025,2,205249.44,169
911,2025,3,154727.85,134
911,2025,4,174211.08,127
911,2025,5,222485.58,159
911,2025,6,169993.11,147
911,2025,7,193366.81,159
911,2025,8,229678.82,207
911,2025,9,218950.38,154
911,2025,10,227706.65,72
912,2021,8,22407.59,16
912,2021,9,48774.05,32
912,2021,10,36955.84,27
912,2021,11,46769.44,31
912,2021,12,47929.02,27
912,2022,1,50247.64,30
912,2022,2,57629.28,32
912,2022,3,40982.2,29
912,2022,4,52763.84,25
912,2022,5,60213.98,37
912,2022,6,46126.11,27
912,2022,7,46263.72,32
912,2022,8,25847.23,35
912,2022,9,55797.35,29
912,2022,10,45560.58,26
912,2022,11,55513.82,29
912,2022,12,55095.63,26
912,2023,1,56383.29,26
912,2023,2,69223.96,39
912,2023,3,45955.32,33
912,2023,4,58879.87,31
912,2023,5,68515.78,44
912,2023,6,53139.37,36
912,2023,7,57117.04,16
912,2023,8,58026.8,33
912,2023,9,51308.78,31
912,2023,10,60874.52,38
912,2023,11,59586.21,59
912,2023,12,45108.41,81
912,2024,1,53844.68,70
912,2024,2,73401.01,95
912,2024,3,54515.95,69
912,2024,4,55276.62,83
912,2024,5,80380.13,97
912,2024,6,61985.79,84
912,2024,7,27443.46,82
912,2024,8,66517.05,126
912,2024,9,56287.18,101
912,2024,10,70308.94,109
912,2024,11,106606.72,123
912,2024,12,116803.88,118
912,2025,1,107011.99,108
912,2025,2,145971.07,134
912,2025,3,131922.22,110
912,2025,4,158781.98,105
912,2025,5,188368.44,133
912,2025,6,169477.47,127
912,2025,7,143595.17,140
912,2025,8,200758.13,140
912,2025,9,158262.43,121
912,2025,10,163843.17,52
922,2021,8,116348.71,61
922,2021,9,204829.26,129
922,2021,10,209927.49,108
922,2021,11,273247.79,139
922,2021,12,201216.15,114
922,2022,1,197879.42,110
922,2022,2,272211.84,152
922,2022,3,221363.07,126
922,2022,4,207020.56,123
922,2022,5,270952.66,134
922,2022,6,197748.95,120
922,2022,7,217175.33,107
922,2022,8,143626.69,157
922,2022,9,235794.1,119
922,2022,10,252072.9,112
922,2022,11,313460.41,138
922,2022,12,237107.36,118
922,2023,1,219697.13,114
922,2023,2,296374.46,149
922,2023,3,254007.49,102
922,2023,4,240585.34,109
922,2023,5,304077.04,129
922,2023,6,235547.2,90
922,2023,7,242163.12,75
922,2023,8,290508.47,86
922,2023,9,246680.69,86
922,2023,10,246580.86,106
922,2023,11,306089.25,125
922,2023,12,218503.05,137
922,2024,1,263515.03,116
922,2024,2,278450.51,145
922,2024,3,243899.71,105
922,2024,4,224745.41,107
922,2024,5,263876.6,129
922,2024,6,180697.57,103
922,2024,7,132782.11,97
922,2024,8,164708.77,119
922,2024,9,179056.21,99
922,2024,10,209037.26,93
922,2024,11,214410.18,120
922,2024,12,257780.83,99
922,2025,1,214783.09,99
922,2025,2,228280.78,110
922,2025,3,188183.09,93
922,2025,4,237539.2,84
922,2025,5,253941.03,119
922,2025,6,184579.23,103
922,2025,7,225226.87,116
922,2025,8,245546.15,154
922,2025,9,218215.83,99
922,2025,10,188533.87,37
925,2021,8,64465.32,31
925,2021,9,122226.7,51
925,2021,10,103352.46,53
925,2021,11,137306.88,67
925,2021,12,100226.09,45
925,2022,1,102597.85,49
925,2022,2,133061.15,67
925,2022,3,137142.55,54
925,2022,4,104095.51,50
925,2022,5,122591.61,60
925,2022,6,99983.57,48
925,2022,7,110304.25,49
925,2022,8,73557.75,59
925,2022,9,146194.4,51
925,2022,10,124765.65,50
925,2022,11,153649.55,63
925,2022,12,112986.84,55
925,2023,1,115296.04,47
925,2023,2,158175.46,65
925,2023,3,149648.57,50
925,2023,4,123388.45,49
925,2023,5,139065.2,63
925,2023,6,111280.86,47
925,2023,7,127941.23,31
925,2023,8,168412.16,44
925,2023,9,122188.24,38
925,2023,10,108603.59,44
925,2023,11,152421.27,67
925,2023,12,117134.2,66
925,2024,1,107335.01,47
925,2024,2,182579.63,60
925,2024,3,110173.56,48
925,2024,4,105318.37,46
925,2024,5,170295.27,60
925,2024,6,112346.89,48
925,2024,7,73232.5,51
925,2024,8,106796.73,63
925,2024,9,91668.81,45
925,2024,10,106363.26,46
925,2024,11,130425.45,62
925,2024,12,122262.46,49
925,2025,1,119403.04,49
925,2025,2,163767.79,61
925,2025,3,104134.37,53
925,2025,4,101037.56,49
925,2025,5,166720.16,65
925,2025,6,128248.61,59
925,2025,7,113127.85,68
925,2025,8,145899.82,90
925,2025,9,118142.42,61
925,2025,10,101611.13,29
926,2021,8,83739.53,63
926,2021,9,104641.01,84
926,2021,10,139030.87,105
926,2021,11,163458.59,129
926,2021,12,118260.75,100
926,2022,1,133692.06,92
926,2022,2,153446.84,109
926,2022,3,111798.34,87
926,2022,4,118714.51,96
926,2022,5,144888.59,119
926,2022,6,119526.32,97
926,2022,7,127514.8,106
926,2022,8,102253.11,111
926,2022,9,132225.81,93
926,2022,10,162540.68,90
926,2022,11,188023.17,129
926,2022,12,138604.18,102
926,2023,1,147604.14,106
926,2023,2,185701.97,134
926,2023,3,131977.37,103
926,2023,4,140411.03,114
926,2023,5,175512.49,137
926,2023,6,133931.86,91
926,2023,7,149193.44,75
926,2023,8,194041.16,91
926,2023,9,167502.82,91
926,2023,10,131089.11,113
926,2023,11,187782.47,132
926,2023,12,145504.26,118
926,2024,1,158424.38,80
926,2024,2,189830.21,110
926,2024,3,132998.46,78
926,2024,4,168205.13,84
926,2024,5,193802.48,76
926,2024,6,134679.62,60
926,2024,7,97637.65,54
926,2024,8,112936.6,78
926,2024,9,122812.8,57
926,2024,10,137787.78,41
926,2024,11,146641.41,50
926,2024,12,158251.93,43
926,2025,1,112606.17,33
926,2025,2,129584.87,50
926,2025,3,99511.57,33
926,2025,4,101642.84,36
926,2025,5,98451.52,51
926,2025,6,67924.17,60
926,2025,7,80382.45,64
926,2025,8,75213.92,92
926,2025,9,54403.17,41
926,2025,10,44654.93,11
932,2021,8,58180.39,38
932,2021,9,121181.7,63
932,2021,10,112002.22,66
932,2021,11,155808.91,81
932,2021,12,120768.85,62
932,2022,1,127845.1,65
932,2022,2,138482.14,86
932,2022,3,106157.1,66
932,2022,4,104542.0,63
932,2022,5,144579.83,77
932,2022,6,102052.96,54
932,2022,7,94695.55,67
932,2022,8,70899.4,74
932,2022,9,144484.9,59
932,2022,10,138888.24,60
932,2022,11,189170.35,76
932,2022,12,145890.8,59
932,2023,1,142871.39,67
932,2023,2,157638.23,88
932,2023,3,121651.69,62
932,2023,4,128946.14,70
932,2023,5,163964.04,79
932,2023,6,124017.03,53
932,2023,7,115309.38,38
932,2023,8,182374.17,59
932,2023,9,132541.34,49
932,2023,10,104451.88,67
932,2023,11,148543.02,89
932,2023,12,159309.12,81
932,2024,1,133748.96,70
932,2024,2,154418.96,75
932,2024,3,126793.0,67
932,2024,4,114481.24,62
932,2024,5,171439.34,89
932,2024,6,104015.88,73
932,2024,7,72333.25,62
932,2024,8,112255.97,82
932,2024,9,88756.44,70
932,2024,10,137068.03,61
932,2024,11,194814.14,82
932,2024,12,158178.38,64
932,2025,1,122364.73,63
932,2025,2,171842.08,81
932,2025,3,153967.62,61
932,2025,4,119814.79,59
932,2025,5,148558.9,85
932,2025,6,140013.58,75
932,2025,7,110287.13,92
932,2025,8,154268.53,113
932,2025,9,139685.37,77
932,2025,10,127833.87,28
942,2021,8,139161.3,87
942,2021,9,262002.96,143
942,2021,10,268094.33,147
942,2021,11,303289.55,192
942,2021,12,242560.61,134
942,2022,1,273648.79,142
942,2022,2,327679.18,187
942,2022,3,258397.79,141
942,2022,4,266678.64,132
942,2022,5,316386.77,176
942,2022,6,239344.09,139
942,2022,7,261744.52,150
942,2022,8,164619.46,194
942,2022,9,292618.52,150
942,2022,10,307278.39,138
942,2022,11,372937.51,191
942,2022,12,302454.77,146
942,2023,1,307349.13,151
942,2023,2,406289.86,190
942,2023,3,293622.05,149
942,2023,4,309514.63,144
942,2023,5,377898.51,168
942,2023,6,288576.44,129
942,2023,7,301798.98,92
942,2023,8,387558.9,110
942,2023,9,270738.81,108
942,2023,10,285142.65,151
942,2023,11,339808.22,172
942,2023,12,307986.38,170
942,2024,1,296534.11,150
942,2024,2,415006.51,170
942,2024,3,296880.44,138
942,2024,4,308101.69,147
942,2024,5,345926.17,194
942,2024,6,237688.09,137
942,2024,7,218648.53,143
942,2024,8,270957.02,179
942,2024,9,248883.49,139
942,2024,10,298449.3,137
942,2024,11,374928.75,192
942,2024,12,351355.83,143
942,2025,1,293601.87,139
942,2025,2,374070.71,174
942,2025,3,294136.25,146
942,2025,4,297374.62,149
942,2025,5,334333.72,185
942,2025,6,323267.74,179
942,2025,7,309988.73,211
942,2025,8,355710.76,262
942,2025,9,301611.23,188
942,2025,10,293422.91,79
945,2021,8,129056.6,68
945,2021,9,228680.06,120
945,2021,10,230536.97,116
945,2021,11,265242.05,148
945,2021,12,212465.31,115
945,2022,1,219661.75,114
945,2022,2,265725.71,146
